[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\Richa\Sep 9th 2023 scfa yield minimal medium\2.5mM\scfa yield simple medium 2.5mM_982023_001_015.lcd
Output Date,9/9/2023
Output Time,5:38:05 AM

[File Information]
Type,Data File
Generated,9/9/2023 4:47:44 AM
Generated by,System Administrator
Modified,9/9/2023 5:38:05 AM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,9/9/2023 4:48:05 AM
Sample Type,0:Unknown
Level,0
Sample Name,230908_B.theta_4
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,14
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\Richa\Sep 9th 2023 scfa yield minimal medium\2.5mM\scfa yield simple medium 2.5mM_982023_001_015.lcd
Method File,C:\Users\cremerlab\Desktop\Richa\organic_acids_excretion.lcm
Batch File,C:\Users\cremerlab\Desktop\Richa\Sep 9th 2023 scfa yield minimal medium\2.5mM\scfa yield simple medium 2.5mM.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),500
# of Points,6001
Start Time(min),0.000
End Time(min),50.000
Intensity Units,mV
Intensity Multiplier,0.001
Wavelength(nm),254nm
R.Time (min),Intensity
0.00000,2
0.00833,2
0.01667,-0
0.02500,-1
0.03333,-1
0.04167,-0
0.05000,-0
0.05833,-0
0.06667,-1
0.07500,-1
0.08333,-1
0.09167,-1
0.10000,-1
0.10833,-1
0.11667,-0
0.12500,-1
0.13333,-1
0.14167,-1
0.15000,-1
0.15833,-1
0.16667,-1
0.17500,-1
0.18333,-1
0.19167,-1
0.20000,-1
0.20833,-0
0.21667,-0
0.22500,-0
0.23333,-1
0.24167,-1
0.25000,-1
0.25833,-1
0.26667,-1
0.27500,-1
0.28333,-1
0.29167,-1
0.30000,-1
0.30833,-0
0.31667,-0
0.32500,-1
0.33333,-2
0.34167,-3
0.35000,-3
0.35833,-2
0.36667,-1
0.37500,-1
0.38333,-1
0.39167,-2
0.40000,-2
0.40833,-2
0.41667,-3
0.42500,-3
0.43333,-3
0.44167,-3
0.45000,-2
0.45833,-3
0.46667,-3
0.47500,-4
0.48333,-4
0.49167,-4
0.50000,-3
0.50833,-3
0.51667,-4
0.52500,-4
0.53333,-3
0.54167,-4
0.55000,-4
0.55833,-4
0.56667,-5
0.57500,-5
0.58333,-5
0.59167,-5
0.60000,-5
0.60833,-5
0.61667,-5
0.62500,-6
0.63333,-6
0.64167,-6
0.65000,-7
0.65833,-7
0.66667,-7
0.67500,-7
0.68333,-7
0.69167,-7
0.70000,-7
0.70833,-8
0.71667,-8
0.72500,-9
0.73333,-9
0.74167,-9
0.75000,-10
0.75833,-9
0.76667,-9
0.77500,-9
0.78333,-9
0.79167,-11
0.80000,-11
0.80833,-10
0.81667,-10
0.82500,-9
0.83333,-9
0.84167,-9
0.85000,-10
0.85833,-11
0.86667,-11
0.87500,-10
0.88333,-9
0.89167,-9
0.90000,-9
0.90833,-9
0.91667,-9
0.92500,-10
0.93333,-10
0.94167,-10
0.95000,-10
0.95833,-10
0.96667,-10
0.97500,-11
0.98333,-11
0.99167,-12
1.00000,-12
1.00833,-12
1.01667,-12
1.02500,-13
1.03333,-14
1.04167,-13
1.05000,-13
1.05833,-12
1.06667,-12
1.07500,-13
1.08333,-13
1.09167,-13
1.10000,-12
1.10833,-12
1.11667,-13
1.12500,-14
1.13333,-14
1.14167,-14
1.15000,-14
1.15833,-14
1.16667,-14
1.17500,-14
1.18333,-13
1.19167,-13
1.20000,-14
1.20833,-15
1.21667,-15
1.22500,-15
1.23333,-15
1.24167,-15
1.25000,-15
1.25833,-15
1.26667,-15
1.27500,-15
1.28333,-14
1.29167,-15
1.30000,-15
1.30833,-15
1.31667,-14
1.32500,-14
1.33333,-14
1.34167,-14
1.35000,-14
1.35833,-15
1.36667,-15
1.37500,-15
1.38333,-15
1.39167,-15
1.40000,-16
1.40833,-17
1.41667,-18
1.42500,-18
1.43333,-17
1.44167,-16
1.45000,-16
1.45833,-16
1.46667,-15
1.47500,-14
1.48333,-14
1.49167,-15
1.50000,-15
1.50833,-15
1.51667,-14
1.52500,-15
1.53333,-15
1.54167,-15
1.55000,-15
1.55833,-15
1.56667,-15
1.57500,-16
1.58333,-16
1.59167,-16
1.60000,-16
1.60833,-16
1.61667,-16
1.62500,-16
1.63333,-17
1.64167,-16
1.65000,-16
1.65833,-16
1.66667,-17
1.67500,-17
1.68333,-17
1.69167,-17
1.70000,-17
1.70833,-16
1.71667,-16
1.72500,-15
1.73333,-15
1.74167,-15
1.75000,-15
1.75833,-15
1.76667,-15
1.77500,-15
1.78333,-15
1.79167,-14
1.80000,-15
1.80833,-15
1.81667,-14
1.82500,-15
1.83333,-15
1.84167,-16
1.85000,-16
1.85833,-16
1.86667,-16
1.87500,-16
1.88333,-16
1.89167,-16
1.90000,-16
1.90833,-15
1.91667,-15
1.92500,-16
1.93333,-16
1.94167,-17
1.95000,-17
1.95833,-17
1.96667,-17
1.97500,-18
1.98333,-18
1.99167,-18
2.00000,-17
2.00833,-17
2.01667,-17
2.02500,-17
2.03333,-17
2.04167,-17
2.05000,-17
2.05833,-17
2.06667,-17
2.07500,-17
2.08333,-17
2.09167,-17
2.10000,-16
2.10833,-15
2.11667,-15
2.12500,-16
2.13333,-16
2.14167,-17
2.15000,-17
2.15833,-16
2.16667,-15
2.17500,-15
2.18333,-16
2.19167,-17
2.20000,-17
2.20833,-18
2.21667,-17
2.22500,-16
2.23333,-15
2.24167,-14
2.25000,-14
2.25833,-14
2.26667,-13
2.27500,-14
2.28333,-15
2.29167,-15
2.30000,-15
2.30833,-14
2.31667,-15
2.32500,-14
2.33333,-13
2.34167,-12
2.35000,-12
2.35833,-12
2.36667,-13
2.37500,-14
2.38333,-14
2.39167,-14
2.40000,-14
2.40833,-14
2.41667,-14
2.42500,-14
2.43333,-14
2.44167,-14
2.45000,-14
2.45833,-14
2.46667,-13
2.47500,-13
2.48333,-13
2.49167,-13
2.50000,-13
2.50833,-13
2.51667,-13
2.52500,-14
2.53333,-14
2.54167,-13
2.55000,-13
2.55833,-12
2.56667,-11
2.57500,-12
2.58333,-13
2.59167,-13
2.60000,-13
2.60833,-12
2.61667,-12
2.62500,-12
2.63333,-11
2.64167,-11
2.65000,-11
2.65833,-12
2.66667,-13
2.67500,-13
2.68333,-14
2.69167,-13
2.70000,-13
2.70833,-14
2.71667,-14
2.72500,-14
2.73333,-13
2.74167,-13
2.75000,-13
2.75833,-13
2.76667,-13
2.77500,-13
2.78333,-14
2.79167,-14
2.80000,-15
2.80833,-14
2.81667,-13
2.82500,-13
2.83333,-13
2.84167,-14
2.85000,-14
2.85833,-14
2.86667,-14
2.87500,-13
2.88333,-14
2.89167,-14
2.90000,-15
2.90833,-15
2.91667,-15
2.92500,-15
2.93333,-15
2.94167,-15
2.95000,-15
2.95833,-14
2.96667,-14
2.97500,-14
2.98333,-14
2.99167,-14
3.00000,-14
3.00833,-13
3.01667,-14
3.02500,-14
3.03333,-14
3.04167,-14
3.05000,-13
3.05833,-13
3.06667,-12
3.07500,-12
3.08333,-12
3.09167,-13
3.10000,-13
3.10833,-13
3.11667,-14
3.12500,-14
3.13333,-15
3.14167,-15
3.15000,-15
3.15833,-15
3.16667,-14
3.17500,-13
3.18333,-14
3.19167,-14
3.20000,-13
3.20833,-12
3.21667,-11
3.22500,-11
3.23333,-11
3.24167,-11
3.25000,-10
3.25833,-11
3.26667,-12
3.27500,-12
3.28333,-13
3.29167,-13
3.30000,-14
3.30833,-13
3.31667,-12
3.32500,-12
3.33333,-12
3.34167,-12
3.35000,-12
3.35833,-12
3.36667,-13
3.37500,-13
3.38333,-13
3.39167,-14
3.40000,-15
3.40833,-14
3.41667,-14
3.42500,-14
3.43333,-13
3.44167,-13
3.45000,-13
3.45833,-12
3.46667,-12
3.47500,-12
3.48333,-12
3.49167,-12
3.50000,-13
3.50833,-13
3.51667,-13
3.52500,-12
3.53333,-12
3.54167,-12
3.55000,-13
3.55833,-14
3.56667,-14
3.57500,-13
3.58333,-12
3.59167,-12
3.60000,-12
3.60833,-13
3.61667,-13
3.62500,-14
3.63333,-14
3.64167,-14
3.65000,-14
3.65833,-14
3.66667,-14
3.67500,-15
3.68333,-15
3.69167,-16
3.70000,-15
3.70833,-14
3.71667,-14
3.72500,-14
3.73333,-14
3.74167,-14
3.75000,-15
3.75833,-15
3.76667,-15
3.77500,-15
3.78333,-15
3.79167,-15
3.80000,-15
3.80833,-15
3.81667,-15
3.82500,-15
3.83333,-15
3.84167,-15
3.85000,-15
3.85833,-15
3.86667,-15
3.87500,-15
3.88333,-15
3.89167,-16
3.90000,-16
3.90833,-16
3.91667,-16
3.92500,-17
3.93333,-17
3.94167,-18
3.95000,-17
3.95833,-16
3.96667,-15
3.97500,-15
3.98333,-15
3.99167,-16
4.00000,-16
4.00833,-15
4.01667,-14
4.02500,-15
4.03333,-16
4.04167,-17
4.05000,-18
4.05833,-17
4.06667,-17
4.07500,-17
4.08333,-18
4.09167,-17
4.10000,-17
4.10833,-17
4.11667,-16
4.12500,-16
4.13333,-16
4.14167,-16
4.15000,-17
4.15833,-17
4.16667,-17
4.17500,-17
4.18333,-19
4.19167,-18
4.20000,-18
4.20833,-17
4.21667,-17
4.22500,-16
4.23333,-16
4.24167,-16
4.25000,-17
4.25833,-17
4.26667,-17
4.27500,-17
4.28333,-17
4.29167,-17
4.30000,-18
4.30833,-18
4.31667,-18
4.32500,-17
4.33333,-16
4.34167,-17
4.35000,-16
4.35833,-16
4.36667,-16
4.37500,-16
4.38333,-16
4.39167,-17
4.40000,-17
4.40833,-18
4.41667,-17
4.42500,-17
4.43333,-16
4.44167,-16
4.45000,-16
4.45833,-16
4.46667,-15
4.47500,-14
4.48333,-15
4.49167,-16
4.50000,-15
4.50833,-15
4.51667,-14
4.52500,-14
4.53333,-13
4.54167,-13
4.55000,-14
4.55833,-14
4.56667,-15
4.57500,-15
4.58333,-14
4.59167,-14
4.60000,-15
4.60833,-14
4.61667,-14
4.62500,-13
4.63333,-13
4.64167,-14
4.65000,-14
4.65833,-15
4.66667,-15
4.67500,-14
4.68333,-13
4.69167,-14
4.70000,-14
4.70833,-14
4.71667,-14
4.72500,-13
4.73333,-13
4.74167,-13
4.75000,-12
4.75833,-11
4.76667,-10
4.77500,-10
4.78333,-10
4.79167,-10
4.80000,-11
4.80833,-11
4.81667,-11
4.82500,-11
4.83333,-12
4.84167,-12
4.85000,-11
4.85833,-11
4.86667,-10
4.87500,-10
4.88333,-10
4.89167,-10
4.90000,-11
4.90833,-12
4.91667,-12
4.92500,-13
4.93333,-12
4.94167,-10
4.95000,-10
4.95833,-10
4.96667,-10
4.97500,-10
4.98333,-11
4.99167,-11
5.00000,-11
5.00833,-12
5.01667,-12
5.02500,-12
5.03333,-12
5.04167,-10
5.05000,-10
5.05833,-10
5.06667,-9
5.07500,-9
5.08333,-10
5.09167,-10
5.10000,-11
5.10833,-10
5.11667,-9
5.12500,-9
5.13333,-9
5.14167,-9
5.15000,-9
5.15833,-9
5.16667,-9
5.17500,-10
5.18333,-10
5.19167,-9
5.20000,-10
5.20833,-10
5.21667,-10
5.22500,-10
5.23333,-10
5.24167,-10
5.25000,-12
5.25833,-12
5.26667,-11
5.27500,-10
5.28333,-9
5.29167,-10
5.30000,-11
5.30833,-10
5.31667,-9
5.32500,-9
5.33333,-10
5.34167,-11
5.35000,-10
5.35833,-11
5.36667,-11
5.37500,-11
5.38333,-11
5.39167,-10
5.40000,-9
5.40833,-9
5.41667,-9
5.42500,-10
5.43333,-10
5.44167,-11
5.45000,-10
5.45833,-10
5.46667,-11
5.47500,-11
5.48333,-12
5.49167,-11
5.50000,-11
5.50833,-10
5.51667,-10
5.52500,-11
5.53333,-11
5.54167,-11
5.55000,-11
5.55833,-11
5.56667,-10
5.57500,-10
5.58333,-10
5.59167,-10
5.60000,-11
5.60833,-11
5.61667,-12
5.62500,-11
5.63333,-11
5.64167,-11
5.65000,-10
5.65833,-11
5.66667,-11
5.67500,-11
5.68333,-12
5.69167,-11
5.70000,-11
5.70833,-11
5.71667,-10
5.72500,-11
5.73333,-11
5.74167,-11
5.75000,-11
5.75833,-11
5.76667,-11
5.77500,-10
5.78333,-11
5.79167,-11
5.80000,-11
5.80833,-10
5.81667,-9
5.82500,-10
5.83333,-10
5.84167,-11
5.85000,-11
5.85833,-11
5.86667,-11
5.87500,-11
5.88333,-11
5.89167,-11
5.90000,-11
5.90833,-11
5.91667,-11
5.92500,-12
5.93333,-13
5.94167,-13
5.95000,-13
5.95833,-12
5.96667,-12
5.97500,-11
5.98333,-11
5.99167,-10
6.00000,-10
6.00833,-10
