[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_004.lcd
Output Date,8/11/2023
Output Time,8:53:33 PM

[File Information]
Type,Data File
Generated,8/11/2023 8:03:11 PM
Generated by,System Administrator
Modified,8/11/2023 8:53:33 PM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,8/11/2023 8:03:32 PM
Sample Type,0:Unknown
Level,0
Sample Name,230811_P.distastonis_3
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,3
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_004.lcd
Method File,C:\Users\cremerlab\Desktop\Richa\organic_acids_excretion.lcm
Batch File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),500
# of Points,6001
Start Time(min),0.000
End Time(min),50.000
Intensity Units,mV
Intensity Multiplier,0.001
Wavelength(nm),254nm
R.Time (min),Intensity
0.00000,31
0.00833,31
0.01667,1
0.02500,2
0.03333,3
0.04167,3
0.05000,3
0.05833,3
0.06667,4
0.07500,4
0.08333,5
0.09167,5
0.10000,6
0.10833,6
0.11667,7
0.12500,8
0.13333,9
0.14167,9
0.15000,9
0.15833,9
0.16667,9
0.17500,9
0.18333,10
0.19167,9
0.20000,9
0.20833,8
0.21667,8
0.22500,7
0.23333,8
0.24167,8
0.25000,8
0.25833,7
0.26667,7
0.27500,6
0.28333,6
0.29167,6
0.30000,5
0.30833,4
0.31667,4
0.32500,3
0.33333,3
0.34167,3
0.35000,1
0.35833,-0
0.36667,-1
0.37500,-2
0.38333,-3
0.39167,-4
0.40000,-5
0.40833,-6
0.41667,-7
0.42500,-8
0.43333,-9
0.44167,-11
0.45000,-13
0.45833,-15
0.46667,-16
0.47500,-17
0.48333,-19
0.49167,-21
0.50000,-23
0.50833,-25
0.51667,-27
0.52500,-28
0.53333,-29
0.54167,-31
0.55000,-34
0.55833,-36
0.56667,-38
0.57500,-40
0.58333,-42
0.59167,-45
0.60000,-47
0.60833,-49
0.61667,-52
0.62500,-55
0.63333,-57
0.64167,-60
0.65000,-63
0.65833,-65
0.66667,-67
0.67500,-69
0.68333,-70
0.69167,-72
0.70000,-75
0.70833,-77
0.71667,-80
0.72500,-83
0.73333,-85
0.74167,-87
0.75000,-90
0.75833,-93
0.76667,-98
0.77500,-100
0.78333,-102
0.79167,-104
0.80000,-108
0.80833,-111
0.81667,-113
0.82500,-116
0.83333,-120
0.84167,-122
0.85000,-124
0.85833,-127
0.86667,-130
0.87500,-133
0.88333,-135
0.89167,-137
0.90000,-139
0.90833,-142
0.91667,-146
0.92500,-149
0.93333,-151
0.94167,-153
0.95000,-154
0.95833,-156
0.96667,-159
0.97500,-162
0.98333,-164
0.99167,-166
1.00000,-168
1.00833,-170
1.01667,-172
1.02500,-175
1.03333,-177
1.04167,-179
1.05000,-181
1.05833,-183
1.06667,-185
1.07500,-187
1.08333,-190
1.09167,-192
1.10000,-194
1.10833,-196
1.11667,-198
1.12500,-200
1.13333,-202
1.14167,-203
1.15000,-204
1.15833,-206
1.16667,-207
1.17500,-209
1.18333,-210
1.19167,-211
1.20000,-212
1.20833,-214
1.21667,-215
1.22500,-216
1.23333,-217
1.24167,-220
1.25000,-221
1.25833,-222
1.26667,-223
1.27500,-224
1.28333,-224
1.29167,-226
1.30000,-227
1.30833,-228
1.31667,-229
1.32500,-230
1.33333,-230
1.34167,-230
1.35000,-231
1.35833,-231
1.36667,-232
1.37500,-233
1.38333,-234
1.39167,-235
1.40000,-236
1.40833,-237
1.41667,-237
1.42500,-237
1.43333,-237
1.44167,-237
1.45000,-238
1.45833,-238
1.46667,-237
1.47500,-238
1.48333,-238
1.49167,-239
1.50000,-240
1.50833,-240
1.51667,-240
1.52500,-241
1.53333,-241
1.54167,-241
1.55000,-241
1.55833,-241
1.56667,-240
1.57500,-240
1.58333,-240
1.59167,-241
1.60000,-240
1.60833,-239
1.61667,-239
1.62500,-239
1.63333,-239
1.64167,-239
1.65000,-239
1.65833,-238
1.66667,-238
1.67500,-238
1.68333,-238
1.69167,-238
1.70000,-238
1.70833,-237
1.71667,-237
1.72500,-237
1.73333,-237
1.74167,-237
1.75000,-236
1.75833,-235
1.76667,-236
1.77500,-236
1.78333,-235
1.79167,-235
1.80000,-235
1.80833,-235
1.81667,-235
1.82500,-234
1.83333,-235
1.84167,-233
1.85000,-232
1.85833,-231
1.86667,-231
1.87500,-230
1.88333,-229
1.89167,-229
1.90000,-229
1.90833,-229
1.91667,-229
1.92500,-229
1.93333,-229
1.94167,-230
1.95000,-230
1.95833,-229
1.96667,-228
1.97500,-228
1.98333,-226
1.99167,-226
2.00000,-225
2.00833,-224
2.01667,-223
2.02500,-224
2.03333,-224
2.04167,-222
2.05000,-221
2.05833,-221
2.06667,-221
2.07500,-221
2.08333,-221
2.09167,-221
2.10000,-222
2.10833,-221
2.11667,-221
2.12500,-220
2.13333,-220
2.14167,-219
2.15000,-218
2.15833,-218
2.16667,-218
2.17500,-218
2.18333,-218
2.19167,-218
2.20000,-218
2.20833,-217
2.21667,-217
2.22500,-217
2.23333,-217
2.24167,-217
2.25000,-216
2.25833,-215
2.26667,-215
2.27500,-215
2.28333,-214
2.29167,-214
2.30000,-214
2.30833,-214
2.31667,-214
2.32500,-214
2.33333,-213
2.34167,-213
2.35000,-212
2.35833,-211
2.36667,-211
2.37500,-212
2.38333,-211
2.39167,-211
2.40000,-211
2.40833,-211
2.41667,-212
2.42500,-211
2.43333,-211
2.44167,-211
2.45000,-212
2.45833,-212
2.46667,-212
2.47500,-211
2.48333,-212
2.49167,-212
2.50000,-211
2.50833,-211
2.51667,-211
2.52500,-211
2.53333,-211
2.54167,-210
2.55000,-210
2.55833,-209
2.56667,-209
2.57500,-210
2.58333,-210
2.59167,-210
2.60000,-210
2.60833,-209
2.61667,-209
2.62500,-209
2.63333,-210
2.64167,-210
2.65000,-210
2.65833,-210
2.66667,-209
2.67500,-210
2.68333,-210
2.69167,-210
2.70000,-211
2.70833,-210
2.71667,-210
2.72500,-210
2.73333,-210
2.74167,-211
2.75000,-212
2.75833,-211
2.76667,-211
2.77500,-210
2.78333,-210
2.79167,-210
2.80000,-210
2.80833,-210
2.81667,-211
2.82500,-211
2.83333,-211
2.84167,-212
2.85000,-213
2.85833,-213
2.86667,-212
2.87500,-211
2.88333,-212
2.89167,-212
2.90000,-212
2.90833,-212
2.91667,-211
2.92500,-211
2.93333,-211
2.94167,-211
2.95000,-212
2.95833,-212
2.96667,-213
2.97500,-213
2.98333,-212
2.99167,-212
3.00000,-213
3.00833,-213
3.01667,-213
3.02500,-212
3.03333,-213
3.04167,-213
3.05000,-213
3.05833,-213
3.06667,-213
3.07500,-213
3.08333,-214
3.09167,-215
3.10000,-215
3.10833,-214
3.11667,-214
3.12500,-215
3.13333,-214
3.14167,-215
3.15000,-215
3.15833,-216
3.16667,-216
3.17500,-215
3.18333,-215
3.19167,-215
3.20000,-216
3.20833,-216
3.21667,-217
3.22500,-217
3.23333,-217
3.24167,-217
3.25000,-217
3.25833,-217
3.26667,-218
3.27500,-217
3.28333,-217
3.29167,-217
3.30000,-217
3.30833,-217
3.31667,-218
3.32500,-218
3.33333,-217
3.34167,-218
3.35000,-218
3.35833,-219
3.36667,-220
3.37500,-220
3.38333,-219
3.39167,-218
3.40000,-219
3.40833,-220
3.41667,-220
3.42500,-221
3.43333,-221
3.44167,-221
3.45000,-220
3.45833,-221
3.46667,-222
3.47500,-222
3.48333,-222
3.49167,-222
3.50000,-222
3.50833,-222
3.51667,-222
3.52500,-222
3.53333,-223
3.54167,-223
3.55000,-224
3.55833,-224
3.56667,-224
3.57500,-223
3.58333,-224
3.59167,-225
3.60000,-225
3.60833,-225
3.61667,-224
3.62500,-224
3.63333,-224
3.64167,-225
3.65000,-224
3.65833,-225
3.66667,-225
3.67500,-226
3.68333,-226
3.69167,-226
3.70000,-226
3.70833,-227
3.71667,-227
3.72500,-227
3.73333,-226
3.74167,-226
3.75000,-226
3.75833,-226
3.76667,-226
3.77500,-227
3.78333,-227
3.79167,-227
3.80000,-226
3.80833,-226
3.81667,-225
3.82500,-225
3.83333,-225
3.84167,-224
3.85000,-224
3.85833,-226
3.86667,-227
3.87500,-226
3.88333,-226
3.89167,-225
3.90000,-224
3.90833,-224
3.91667,-225
3.92500,-225
3.93333,-225
3.94167,-225
3.95000,-225
3.95833,-224
3.96667,-223
3.97500,-224
3.98333,-224
3.99167,-224
4.00000,-224
4.00833,-223
4.01667,-223
4.02500,-223
4.03333,-223
4.04167,-223
4.05000,-224
4.05833,-224
4.06667,-224
4.07500,-223
4.08333,-223
4.09167,-222
4.10000,-221
4.10833,-221
4.11667,-221
4.12500,-220
4.13333,-220
4.14167,-221
4.15000,-220
4.15833,-220
4.16667,-220
4.17500,-219
4.18333,-219
