[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_021.lcd
Output Date,8/12/2023
Output Time,11:09:59 AM

[File Information]
Type,Data File
Generated,8/12/2023 10:19:37 AM
Generated by,System Administrator
Modified,8/12/2023 11:09:59 AM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,8/12/2023 10:19:58 AM
Sample Type,0:Unknown
Level,0
Sample Name,230811_B.vulgatus_2_5
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,20
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_021.lcd
Method File,C:\Users\cremerlab\Desktop\Richa\organic_acids_excretion.lcm
Batch File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),500
# of Points,6001
Start Time(min),0.000
End Time(min),50.000
Intensity Units,mV
Intensity Multiplier,0.001
Wavelength(nm),254nm
R.Time (min),Intensity
0.00000,15
0.00833,15
0.01667,0
0.02500,1
0.03333,3
0.04167,4
0.05000,5
0.05833,6
0.06667,6
0.07500,7
0.08333,7
0.09167,7
0.10000,7
0.10833,6
0.11667,6
0.12500,7
0.13333,8
0.14167,8
0.15000,9
0.15833,10
0.16667,10
0.17500,11
0.18333,11
0.19167,11
0.20000,11
0.20833,11
0.21667,12
0.22500,11
0.23333,11
0.24167,11
0.25000,11
0.25833,11
0.26667,11
0.27500,11
0.28333,11
0.29167,11
0.30000,11
0.30833,10
0.31667,9
0.32500,8
0.33333,7
0.34167,7
0.35000,6
0.35833,7
0.36667,7
0.37500,6
0.38333,5
0.39167,4
0.40000,3
0.40833,1
0.41667,-0
0.42500,-2
0.43333,-3
0.44167,-3
0.45000,-4
0.45833,-5
0.46667,-6
0.47500,-8
0.48333,-10
0.49167,-12
0.50000,-14
0.50833,-16
0.51667,-18
0.52500,-19
0.53333,-21
0.54167,-24
0.55000,-26
0.55833,-28
0.56667,-29
0.57500,-31
0.58333,-33
0.59167,-35
0.60000,-37
0.60833,-39
0.61667,-41
0.62500,-44
0.63333,-46
0.64167,-49
0.65000,-51
0.65833,-52
0.66667,-55
0.67500,-57
0.68333,-60
0.69167,-62
0.70000,-64
0.70833,-67
0.71667,-70
0.72500,-72
0.73333,-75
0.74167,-77
0.75000,-80
0.75833,-83
0.76667,-86
0.77500,-88
0.78333,-90
0.79167,-92
0.80000,-94
0.80833,-97
0.81667,-99
0.82500,-102
0.83333,-105
0.84167,-107
0.85000,-109
0.85833,-111
0.86667,-114
0.87500,-118
0.88333,-121
0.89167,-124
0.90000,-126
0.90833,-129
0.91667,-130
0.92500,-132
0.93333,-133
0.94167,-136
0.95000,-138
0.95833,-141
0.96667,-144
0.97500,-148
0.98333,-151
0.99167,-153
1.00000,-155
1.00833,-157
1.01667,-159
1.02500,-162
1.03333,-164
1.04167,-167
1.05000,-169
1.05833,-171
1.06667,-173
1.07500,-175
1.08333,-176
1.09167,-178
1.10000,-180
1.10833,-182
1.11667,-184
1.12500,-186
1.13333,-189
1.14167,-191
1.15000,-193
1.15833,-194
1.16667,-195
1.17500,-196
1.18333,-197
1.19167,-199
1.20000,-200
1.20833,-202
1.21667,-204
1.22500,-206
1.23333,-207
1.24167,-207
1.25000,-208
1.25833,-210
1.26667,-212
1.27500,-214
1.28333,-214
1.29167,-215
1.30000,-216
1.30833,-218
1.31667,-218
1.32500,-219
1.33333,-220
1.34167,-220
1.35000,-221
1.35833,-223
1.36667,-224
1.37500,-225
1.38333,-225
1.39167,-225
1.40000,-226
1.40833,-226
1.41667,-227
1.42500,-227
1.43333,-227
1.44167,-226
1.45000,-227
1.45833,-227
1.46667,-227
1.47500,-228
1.48333,-228
1.49167,-229
1.50000,-229
1.50833,-229
1.51667,-229
1.52500,-228
1.53333,-228
1.54167,-228
1.55000,-229
1.55833,-231
1.56667,-231
1.57500,-231
1.58333,-231
1.59167,-230
1.60000,-230
1.60833,-230
1.61667,-230
1.62500,-231
1.63333,-230
1.64167,-230
1.65000,-230
1.65833,-230
1.66667,-229
1.67500,-229
1.68333,-230
1.69167,-230
1.70000,-229
1.70833,-229
1.71667,-230
1.72500,-230
1.73333,-230
1.74167,-229
1.75000,-228
1.75833,-229
1.76667,-229
1.77500,-228
1.78333,-228
1.79167,-227
1.80000,-227
1.80833,-226
1.81667,-226
1.82500,-226
1.83333,-227
1.84167,-227
1.85000,-226
1.85833,-225
1.86667,-225
1.87500,-224
1.88333,-223
1.89167,-223
1.90000,-223
1.90833,-222
1.91667,-222
1.92500,-221
1.93333,-221
1.94167,-221
1.95000,-220
1.95833,-219
1.96667,-218
1.97500,-218
1.98333,-218
1.99167,-218
2.00000,-218
2.00833,-218
2.01667,-218
2.02500,-218
2.03333,-216
2.04167,-215
2.05000,-215
2.05833,-215
2.06667,-214
2.07500,-214
2.08333,-214
2.09167,-215
2.10000,-215
2.10833,-215
2.11667,-215
2.12500,-214
2.13333,-213
2.14167,-213
2.15000,-213
2.15833,-212
2.16667,-213
2.17500,-212
2.18333,-212
2.19167,-211
2.20000,-210
2.20833,-209
2.21667,-209
2.22500,-209
2.23333,-209
2.24167,-209
2.25000,-209
2.25833,-208
2.26667,-207
2.27500,-207
2.28333,-205
2.29167,-206
2.30000,-206
2.30833,-206
2.31667,-206
2.32500,-207
2.33333,-206
2.34167,-205
2.35000,-205
2.35833,-204
2.36667,-204
2.37500,-204
2.38333,-204
2.39167,-204
2.40000,-203
2.40833,-203
2.41667,-204
2.42500,-205
2.43333,-205
2.44167,-205
2.45000,-204
2.45833,-204
2.46667,-203
2.47500,-203
2.48333,-203
2.49167,-203
2.50000,-203
2.50833,-202
2.51667,-202
2.52500,-201
2.53333,-201
2.54167,-201
2.55000,-201
2.55833,-201
2.56667,-202
2.57500,-202
2.58333,-202
2.59167,-202
2.60000,-203
2.60833,-203
2.61667,-202
2.62500,-201
2.63333,-202
2.64167,-202
2.65000,-201
2.65833,-201
2.66667,-201
2.67500,-201
2.68333,-201
2.69167,-201
2.70000,-200
2.70833,-200
2.71667,-201
2.72500,-202
2.73333,-201
2.74167,-201
2.75000,-201
2.75833,-201
2.76667,-202
2.77500,-202
2.78333,-201
2.79167,-201
2.80000,-200
2.80833,-200
2.81667,-199
2.82500,-199
2.83333,-200
2.84167,-201
2.85000,-201
2.85833,-201
2.86667,-200
2.87500,-200
2.88333,-200
2.89167,-201
2.90000,-201
2.90833,-201
2.91667,-202
2.92500,-202
2.93333,-201
2.94167,-201
2.95000,-200
2.95833,-199
2.96667,-199
2.97500,-200
2.98333,-200
2.99167,-201
3.00000,-202
3.00833,-203
3.01667,-203
3.02500,-203
3.03333,-202
3.04167,-202
3.05000,-201
3.05833,-200
3.06667,-200
3.07500,-201
3.08333,-201
3.09167,-200
3.10000,-200
3.10833,-200
3.11667,-200
3.12500,-200
3.13333,-201
3.14167,-201
3.15000,-201
3.15833,-201
3.16667,-201
3.17500,-201
3.18333,-201
3.19167,-201
3.20000,-201
3.20833,-202
3.21667,-202
3.22500,-202
3.23333,-203
3.24167,-203
3.25000,-203
3.25833,-203
3.26667,-202
3.27500,-202
3.28333,-202
3.29167,-202
3.30000,-203
3.30833,-202
3.31667,-202
3.32500,-202
3.33333,-202
3.34167,-203
3.35000,-204
3.35833,-204
3.36667,-204
3.37500,-204
3.38333,-205
3.39167,-205
3.40000,-205
3.40833,-204
3.41667,-205
3.42500,-204
3.43333,-202
3.44167,-202
3.45000,-203
3.45833,-203
3.46667,-204
3.47500,-204
3.48333,-204
3.49167,-205
3.50000,-205
3.50833,-205
3.51667,-205
3.52500,-204
3.53333,-204
3.54167,-205
3.55000,-205
3.55833,-205
3.56667,-205
3.57500,-205
3.58333,-205
3.59167,-205
3.60000,-205
3.60833,-205
3.61667,-204
3.62500,-204
3.63333,-204
3.64167,-204
3.65000,-205
3.65833,-205
3.66667,-204
3.67500,-204
3.68333,-204
3.69167,-205
3.70000,-205
3.70833,-204
3.71667,-205
3.72500,-204
3.73333,-204
3.74167,-204
3.75000,-205
3.75833,-205
3.76667,-204
3.77500,-204
3.78333,-203
3.79167,-203
3.80000,-204
3.80833,-204
3.81667,-204
3.82500,-203
3.83333,-202
3.84167,-202
3.85000,-203
3.85833,-204
3.86667,-204
3.87500,-203
3.88333,-203
3.89167,-203
3.90000,-203
3.90833,-202
3.91667,-202
3.92500,-201
3.93333,-201
3.94167,-202
3.95000,-202
3.95833,-202
3.96667,-202
3.97500,-201
3.98333,-202
3.99167,-202
4.00000,-202
4.00833,-202
4.01667,-202
4.02500,-201
4.03333,-201
4.04167,-201
4.05000,-200
4.05833,-199
4.06667,-199
4.07500,-198
4.08333,-198
4.09167,-198
4.10000,-198
4.10833,-199
4.11667,-199
4.12500,-199
4.13333,-198
4.14167,-198
4.15000,-197
4.15833,-197
4.16667,-197
4.17500,-196
4.18333,-196
4.19167,-196
4.20000,-196
4.20833,-196
4.21667,-196
4.22500,-195
4.23333,-195
4.24167,-194
4.25000,-194
4.25833,-195
4.26667,-195
4.27500,-193
4.28333,-193
4.29167,-192
4.30000,-191
4.30833,-190
4.31667,-190
4.32500,-189
4.33333,-188
4.34167,-187
4.35000,-187
4.35833,-188
4.36667,-188
4.37500,-187
4.38333,-187
4.39167,-186
4.40000,-185
4.40833,-184
4.41667,-184
4.42500,-184
4.43333,-184
4.44167,-183
4.45000,-182
4.45833,-182
4.46667,-183
4.47500,-183
4.48333,-183
4.49167,-182
4.50000,-182
4.50833,-181
4.51667,-180
4.52500,-179
4.53333,-179
4.54167,-179
4.55000,-178
4.55833,-177
4.56667,-176
4.57500,-176
4.58333,-175
4.59167,-176
4.60000,-176
4.60833,-175
4.61667,-174
4.62500,-174
4.63333,-172
4.64167,-172
4.65000,-171
4.65833,-171
4.66667,-170
4.67500,-170
4.68333,-170
4.69167,-169
4.70000,-168
4.70833,-167
4.71667,-167
4.72500,-167
4.73333,-166
4.74167,-165
4.75000,-165
4.75833,-164
4.76667,-163
4.77500,-162
4.78333,-162
4.79167,-161
4.80000,-161
4.80833,-162
4.81667,-161
4.82500,-160
