[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_026.lcd
Output Date,8/12/2023
Output Time,3:21:51 PM

[File Information]
Type,Data File
Generated,8/12/2023 2:31:30 PM
Generated by,System Administrator
Modified,8/12/2023 3:21:51 PM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,8/12/2023 2:31:50 PM
Sample Type,0:Unknown
Level,0
Sample Name,230811_R.bromii_5
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,25
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_026.lcd
Method File,C:\Users\cremerlab\Desktop\Richa\organic_acids_excretion.lcm
Batch File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),500
# of Points,6001
Start Time(min),0.000
End Time(min),50.000
Intensity Units,mV
Intensity Multiplier,0.001
Wavelength(nm),254nm
R.Time (min),Intensity
0.00000,36
0.00833,36
0.01667,1
0.02500,3
0.03333,4
0.04167,3
0.05000,4
0.05833,4
0.06667,5
0.07500,5
0.08333,6
0.09167,6
0.10000,7
0.10833,8
0.11667,9
0.12500,9
0.13333,9
0.14167,10
0.15000,10
0.15833,11
0.16667,12
0.17500,13
0.18333,13
0.19167,13
0.20000,13
0.20833,12
0.21667,12
0.22500,12
0.23333,12
0.24167,11
0.25000,11
0.25833,11
0.26667,10
0.27500,9
0.28333,10
0.29167,11
0.30000,10
0.30833,9
0.31667,9
0.32500,8
0.33333,8
0.34167,9
0.35000,9
0.35833,8
0.36667,6
0.37500,5
0.38333,5
0.39167,5
0.40000,3
0.40833,1
0.41667,-0
0.42500,-2
0.43333,-2
0.44167,-3
0.45000,-4
0.45833,-5
0.46667,-7
0.47500,-8
0.48333,-9
0.49167,-10
0.50000,-11
0.50833,-12
0.51667,-14
0.52500,-16
0.53333,-18
0.54167,-19
0.55000,-21
0.55833,-23
0.56667,-25
0.57500,-27
0.58333,-29
0.59167,-30
0.60000,-32
0.60833,-33
0.61667,-36
0.62500,-38
0.63333,-40
0.64167,-43
0.65000,-45
0.65833,-46
0.66667,-48
0.67500,-51
0.68333,-54
0.69167,-56
0.70000,-59
0.70833,-61
0.71667,-63
0.72500,-65
0.73333,-67
0.74167,-69
0.75000,-71
0.75833,-74
0.76667,-78
0.77500,-80
0.78333,-83
0.79167,-86
0.80000,-89
0.80833,-91
0.81667,-93
0.82500,-97
0.83333,-100
0.84167,-102
0.85000,-105
0.85833,-107
0.86667,-110
0.87500,-112
0.88333,-115
0.89167,-117
0.90000,-119
0.90833,-122
0.91667,-124
0.92500,-126
0.93333,-128
0.94167,-130
0.95000,-132
0.95833,-133
0.96667,-136
0.97500,-139
0.98333,-141
0.99167,-144
1.00000,-146
1.00833,-149
1.01667,-151
1.02500,-152
1.03333,-155
1.04167,-158
1.05000,-161
1.05833,-164
1.06667,-165
1.07500,-166
1.08333,-168
1.09167,-170
1.10000,-172
1.10833,-173
1.11667,-174
1.12500,-176
1.13333,-178
1.14167,-180
1.15000,-181
1.15833,-182
1.16667,-184
1.17500,-185
1.18333,-187
1.19167,-189
1.20000,-191
1.20833,-192
1.21667,-192
1.22500,-192
1.23333,-193
1.24167,-194
1.25000,-195
1.25833,-195
1.26667,-196
1.27500,-198
1.28333,-201
1.29167,-203
1.30000,-203
1.30833,-204
1.31667,-204
1.32500,-205
1.33333,-205
1.34167,-206
1.35000,-208
1.35833,-209
1.36667,-210
1.37500,-209
1.38333,-210
1.39167,-210
1.40000,-210
1.40833,-210
1.41667,-211
1.42500,-212
1.43333,-213
1.44167,-214
1.45000,-215
1.45833,-214
1.46667,-214
1.47500,-215
1.48333,-216
1.49167,-216
1.50000,-217
1.50833,-218
1.51667,-217
1.52500,-217
1.53333,-216
1.54167,-216
1.55000,-216
1.55833,-215
1.56667,-215
1.57500,-215
1.58333,-215
1.59167,-215
1.60000,-215
1.60833,-215
1.61667,-215
1.62500,-216
1.63333,-215
1.64167,-215
1.65000,-215
1.65833,-214
1.66667,-214
1.67500,-213
1.68333,-213
1.69167,-212
1.70000,-211
1.70833,-211
1.71667,-211
1.72500,-211
1.73333,-212
1.74167,-212
1.75000,-212
1.75833,-213
1.76667,-212
1.77500,-212
1.78333,-211
1.79167,-210
1.80000,-210
1.80833,-210
1.81667,-210
1.82500,-209
1.83333,-208
1.84167,-207
1.85000,-208
1.85833,-209
1.86667,-209
1.87500,-208
1.88333,-207
1.89167,-205
1.90000,-205
1.90833,-205
1.91667,-205
1.92500,-205
1.93333,-205
1.94167,-204
1.95000,-203
1.95833,-204
1.96667,-204
1.97500,-202
1.98333,-201
1.99167,-200
2.00000,-200
2.00833,-200
2.01667,-200
2.02500,-200
2.03333,-200
2.04167,-200
2.05000,-198
2.05833,-197
2.06667,-196
2.07500,-196
2.08333,-195
2.09167,-195
2.10000,-194
2.10833,-194
2.11667,-194
2.12500,-194
2.13333,-193
2.14167,-193
2.15000,-193
2.15833,-194
2.16667,-194
2.17500,-194
2.18333,-193
2.19167,-192
2.20000,-191
2.20833,-190
2.21667,-190
2.22500,-190
2.23333,-190
2.24167,-190
2.25000,-190
2.25833,-189
2.26667,-190
2.27500,-189
2.28333,-189
2.29167,-188
2.30000,-187
2.30833,-188
2.31667,-188
2.32500,-188
2.33333,-188
2.34167,-187
2.35000,-186
2.35833,-186
2.36667,-185
2.37500,-185
2.38333,-185
2.39167,-185
2.40000,-185
2.40833,-185
2.41667,-184
2.42500,-185
2.43333,-184
2.44167,-183
2.45000,-183
2.45833,-184
2.46667,-183
2.47500,-183
2.48333,-182
2.49167,-183
