[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_028.lcd
Output Date,8/12/2023
Output Time,5:02:37 PM

[File Information]
Type,Data File
Generated,8/12/2023 4:12:15 PM
Generated by,System Administrator
Modified,8/12/2023 5:02:37 PM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,8/12/2023 4:12:37 PM
Sample Type,0:Unknown
Level,0
Sample Name,230811_R.bromii_2_2
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,27
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_028.lcd
Method File,C:\Users\cremerlab\Desktop\Richa\organic_acids_excretion.lcm
Batch File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),500
# of Points,6001
Start Time(min),0.000
End Time(min),50.000
Intensity Units,mV
Intensity Multiplier,0.001
Wavelength(nm),254nm
R.Time (min),Intensity
0.00000,29
0.00833,29
0.01667,1
0.02500,2
0.03333,2
0.04167,2
0.05000,3
0.05833,4
0.06667,5
0.07500,6
0.08333,6
0.09167,6
0.10000,7
0.10833,8
0.11667,9
0.12500,11
0.13333,11
0.14167,10
0.15000,10
0.15833,10
0.16667,11
0.17500,11
0.18333,11
0.19167,12
0.20000,12
0.20833,13
0.21667,13
0.22500,12
0.23333,12
0.24167,12
0.25000,11
0.25833,12
0.26667,12
0.27500,12
0.28333,12
0.29167,11
0.30000,10
0.30833,10
0.31667,9
0.32500,9
0.33333,9
0.34167,9
0.35000,8
0.35833,8
0.36667,6
0.37500,6
0.38333,6
0.39167,4
0.40000,1
0.40833,-0
0.41667,-1
0.42500,-2
0.43333,-3
0.44167,-4
0.45000,-4
0.45833,-5
0.46667,-7
0.47500,-7
0.48333,-9
0.49167,-11
0.50000,-12
0.50833,-14
0.51667,-16
0.52500,-18
0.53333,-20
0.54167,-22
0.55000,-23
0.55833,-26
0.56667,-27
0.57500,-29
0.58333,-29
0.59167,-31
0.60000,-34
0.60833,-36
0.61667,-38
0.62500,-41
0.63333,-44
0.64167,-46
0.65000,-48
0.65833,-51
0.66667,-53
0.67500,-55
0.68333,-57
0.69167,-57
0.70000,-59
0.70833,-61
0.71667,-64
0.72500,-66
0.73333,-69
0.74167,-73
0.75000,-76
0.75833,-79
0.76667,-80
0.77500,-82
0.78333,-84
0.79167,-87
0.80000,-90
0.80833,-93
0.81667,-96
0.82500,-99
0.83333,-101
0.84167,-103
0.85000,-106
0.85833,-109
0.86667,-111
0.87500,-113
0.88333,-115
0.89167,-118
0.90000,-121
0.90833,-123
0.91667,-126
0.92500,-127
0.93333,-129
0.94167,-131
0.95000,-133
0.95833,-135
0.96667,-138
0.97500,-141
0.98333,-142
0.99167,-145
1.00000,-148
1.00833,-151
1.01667,-153
1.02500,-155
1.03333,-157
1.04167,-159
1.05000,-161
1.05833,-162
1.06667,-163
1.07500,-165
1.08333,-167
1.09167,-168
1.10000,-170
1.10833,-172
1.11667,-173
1.12500,-173
1.13333,-175
1.14167,-176
1.15000,-177
1.15833,-179
1.16667,-181
1.17500,-183
1.18333,-184
1.19167,-186
1.20000,-187
1.20833,-189
1.21667,-190
