[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\Richa\Sep 9th 2023 scfa yield minimal medium\2.5mM\scfa yield simple medium 2.5mM_982023_001_020.lcd
Output Date,9/9/2023
Output Time,9:50:06 AM

[File Information]
Type,Data File
Generated,9/9/2023 8:59:42 AM
Generated by,System Administrator
Modified,9/9/2023 9:50:06 AM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,9/9/2023 9:00:05 AM
Sample Type,0:Unknown
Level,0
Sample Name,230908_B.theta_2_4
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,19
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\Richa\Sep 9th 2023 scfa yield minimal medium\2.5mM\scfa yield simple medium 2.5mM_982023_001_020.lcd
Method File,C:\Users\cremerlab\Desktop\Richa\organic_acids_excretion.lcm
Batch File,C:\Users\cremerlab\Desktop\Richa\Sep 9th 2023 scfa yield minimal medium\2.5mM\scfa yield simple medium 2.5mM.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),500
# of Points,6001
Start Time(min),0.000
End Time(min),50.000
Intensity Units,mV
Intensity Multiplier,0.001
Wavelength(nm),254nm
R.Time (min),Intensity
0.00000,-2
0.00833,-2
0.01667,0
0.02500,0
0.03333,1
0.04167,1
0.05000,1
0.05833,1
0.06667,2
0.07500,2
0.08333,1
0.09167,1
0.10000,1
0.10833,1
0.11667,0
0.12500,-0
0.13333,-1
0.14167,-1
0.15000,-2
0.15833,-3
0.16667,-2
0.17500,-2
0.18333,-1
0.19167,1
0.20000,2
0.20833,1
0.21667,1
0.22500,1
0.23333,1
0.24167,0
0.25000,-0
0.25833,-1
0.26667,-1
0.27500,-2
0.28333,-1
0.29167,-1
0.30000,-1
0.30833,-2
0.31667,-2
0.32500,-1
0.33333,-0
0.34167,-0
0.35000,-0
0.35833,-1
0.36667,-1
0.37500,-1
0.38333,-2
0.39167,-1
0.40000,-1
0.40833,-1
0.41667,-2
0.42500,-1
0.43333,-2
0.44167,-1
0.45000,-1
0.45833,-1
0.46667,-1
0.47500,-1
0.48333,-2
0.49167,-2
0.50000,-2
0.50833,-2
0.51667,-2
0.52500,-1
0.53333,-1
0.54167,-2
0.55000,-2
0.55833,-2
0.56667,-1
0.57500,-1
0.58333,-1
0.59167,-2
0.60000,-3
0.60833,-4
0.61667,-4
0.62500,-4
0.63333,-3
0.64167,-3
0.65000,-2
0.65833,-2
0.66667,-3
0.67500,-4
0.68333,-4
0.69167,-5
0.70000,-5
0.70833,-6
0.71667,-5
0.72500,-5
0.73333,-5
0.74167,-5
0.75000,-5
0.75833,-6
0.76667,-6
0.77500,-7
0.78333,-7
0.79167,-7
0.80000,-7
0.80833,-7
0.81667,-7
0.82500,-7
0.83333,-7
0.84167,-8
0.85000,-8
0.85833,-9
0.86667,-10
0.87500,-11
0.88333,-11
0.89167,-11
0.90000,-11
0.90833,-10
0.91667,-10
0.92500,-10
0.93333,-10
0.94167,-10
0.95000,-11
0.95833,-12
0.96667,-13
0.97500,-13
0.98333,-12
0.99167,-12
1.00000,-12
1.00833,-13
1.01667,-12
1.02500,-12
1.03333,-12
1.04167,-12
1.05000,-12
1.05833,-13
1.06667,-13
1.07500,-14
1.08333,-13
1.09167,-13
1.10000,-13
1.10833,-13
1.11667,-13
1.12500,-13
1.13333,-14
1.14167,-14
1.15000,-14
1.15833,-14
1.16667,-14
1.17500,-13
1.18333,-12
1.19167,-12
1.20000,-12
1.20833,-12
1.21667,-12
1.22500,-12
1.23333,-13
1.24167,-13
1.25000,-14
1.25833,-15
1.26667,-15
1.27500,-15
1.28333,-15
1.29167,-15
1.30000,-15
1.30833,-15
1.31667,-14
1.32500,-13
1.33333,-13
1.34167,-13
1.35000,-14
1.35833,-13
1.36667,-12
1.37500,-13
1.38333,-13
1.39167,-14
1.40000,-14
1.40833,-15
1.41667,-16
1.42500,-15
1.43333,-14
1.44167,-14
1.45000,-13
1.45833,-14
1.46667,-15
1.47500,-16
1.48333,-16
1.49167,-16
1.50000,-15
1.50833,-15
1.51667,-15
1.52500,-16
1.53333,-15
1.54167,-15
1.55000,-15
1.55833,-15
1.56667,-16
1.57500,-16
1.58333,-17
1.59167,-17
1.60000,-17
1.60833,-17
1.61667,-16
1.62500,-16
1.63333,-16
1.64167,-16
1.65000,-16
1.65833,-16
1.66667,-17
1.67500,-18
1.68333,-18
1.69167,-17
1.70000,-17
1.70833,-17
1.71667,-17
1.72500,-17
1.73333,-16
1.74167,-16
1.75000,-17
1.75833,-17
1.76667,-16
1.77500,-16
1.78333,-15
1.79167,-15
1.80000,-15
1.80833,-15
1.81667,-15
1.82500,-15
1.83333,-16
1.84167,-16
1.85000,-16
1.85833,-16
1.86667,-17
1.87500,-18
1.88333,-18
1.89167,-17
1.90000,-17
1.90833,-17
1.91667,-16
1.92500,-16
1.93333,-17
1.94167,-16
1.95000,-15
1.95833,-15
1.96667,-15
1.97500,-15
1.98333,-15
1.99167,-15
2.00000,-15
2.00833,-15
2.01667,-14
2.02500,-14
2.03333,-15
2.04167,-15
2.05000,-16
2.05833,-16
2.06667,-16
2.07500,-16
2.08333,-16
2.09167,-16
2.10000,-16
2.10833,-16
2.11667,-17
2.12500,-17
2.13333,-16
2.14167,-16
2.15000,-16
2.15833,-16
2.16667,-15
2.17500,-15
2.18333,-14
2.19167,-15
2.20000,-16
2.20833,-15
2.21667,-14
2.22500,-15
2.23333,-14
2.24167,-15
2.25000,-15
2.25833,-15
2.26667,-16
2.27500,-17
2.28333,-16
2.29167,-14
2.30000,-14
2.30833,-14
2.31667,-15
2.32500,-15
2.33333,-15
2.34167,-14
2.35000,-15
2.35833,-15
2.36667,-16
2.37500,-16
2.38333,-16
2.39167,-16
2.40000,-14
2.40833,-14
2.41667,-14
2.42500,-14
2.43333,-14
2.44167,-14
2.45000,-15
2.45833,-15
2.46667,-16
2.47500,-18
2.48333,-18
2.49167,-17
2.50000,-16
2.50833,-16
2.51667,-16
2.52500,-18
2.53333,-18
2.54167,-18
2.55000,-17
2.55833,-16
2.56667,-16
2.57500,-16
2.58333,-15
2.59167,-15
2.60000,-15
2.60833,-15
2.61667,-15
2.62500,-14
2.63333,-14
2.64167,-14
2.65000,-14
2.65833,-14
2.66667,-15
2.67500,-16
2.68333,-15
2.69167,-15
2.70000,-14
2.70833,-14
2.71667,-14
2.72500,-14
2.73333,-13
2.74167,-13
2.75000,-14
2.75833,-16
2.76667,-16
2.77500,-15
2.78333,-14
2.79167,-14
2.80000,-14
2.80833,-13
2.81667,-13
2.82500,-13
2.83333,-13
2.84167,-13
2.85000,-13
2.85833,-13
2.86667,-12
2.87500,-12
2.88333,-12
2.89167,-13
2.90000,-12
2.90833,-11
2.91667,-11
2.92500,-10
2.93333,-11
2.94167,-13
2.95000,-14
2.95833,-13
2.96667,-12
2.97500,-12
2.98333,-13
2.99167,-13
3.00000,-12
3.00833,-13
3.01667,-13
3.02500,-12
3.03333,-12
3.04167,-11
3.05000,-10
3.05833,-10
3.06667,-9
3.07500,-10
3.08333,-10
3.09167,-11
3.10000,-12
3.10833,-13
3.11667,-12
3.12500,-11
3.13333,-11
3.14167,-11
3.15000,-10
3.15833,-10
3.16667,-10
3.17500,-10
3.18333,-10
3.19167,-10
3.20000,-10
3.20833,-11
3.21667,-11
3.22500,-12
3.23333,-11
3.24167,-10
3.25000,-10
3.25833,-10
3.26667,-10
3.27500,-10
3.28333,-10
3.29167,-9
3.30000,-10
3.30833,-11
3.31667,-12
3.32500,-12
3.33333,-13
3.34167,-13
3.35000,-12
3.35833,-13
3.36667,-13
3.37500,-12
3.38333,-12
3.39167,-11
3.40000,-10
3.40833,-11
3.41667,-11
3.42500,-11
3.43333,-10
3.44167,-10
3.45000,-10
3.45833,-10
3.46667,-10
3.47500,-11
