[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\Richa\Sep 9th 2023 scfa yield minimal medium\2.5mM\scfa yield simple medium 2.5mM_982023_001_017.lcd
Output Date,9/9/2023
Output Time,7:18:52 AM

[File Information]
Type,Data File
Generated,9/9/2023 6:28:29 AM
Generated by,System Administrator
Modified,9/9/2023 7:18:52 AM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,9/9/2023 6:28:51 AM
Sample Type,0:Unknown
Level,0
Sample Name,230908_B.theta_2_1
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,16
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\Richa\Sep 9th 2023 scfa yield minimal medium\2.5mM\scfa yield simple medium 2.5mM_982023_001_017.lcd
Method File,C:\Users\cremerlab\Desktop\Richa\organic_acids_excretion.lcm
Batch File,C:\Users\cremerlab\Desktop\Richa\Sep 9th 2023 scfa yield minimal medium\2.5mM\scfa yield simple medium 2.5mM.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),500
# of Points,6001
Start Time(min),0.000
End Time(min),50.000
Intensity Units,mV
Intensity Multiplier,0.001
Wavelength(nm),254nm
R.Time (min),Intensity
0.00000,12
0.00833,12
0.01667,-0
0.02500,-1
0.03333,0
0.04167,1
0.05000,1
0.05833,1
0.06667,1
0.07500,1
0.08333,0
0.09167,0
0.10000,0
0.10833,1
0.11667,2
0.12500,3
0.13333,2
0.14167,2
0.15000,2
0.15833,1
0.16667,1
0.17500,2
0.18333,2
0.19167,2
0.20000,1
0.20833,-0
0.21667,0
0.22500,1
0.23333,1
0.24167,1
0.25000,0
0.25833,1
0.26667,1
0.27500,1
0.28333,2
0.29167,2
0.30000,1
0.30833,0
0.31667,-1
0.32500,-2
0.33333,-1
0.34167,-0
0.35000,0
0.35833,-1
0.36667,-1
0.37500,-2
0.38333,-2
0.39167,-2
0.40000,-2
0.40833,-1
0.41667,-1
0.42500,-1
0.43333,-0
0.44167,-0
0.45000,-1
0.45833,-2
0.46667,-3
0.47500,-3
0.48333,-3
0.49167,-3
0.50000,-3
0.50833,-4
0.51667,-4
0.52500,-3
0.53333,-4
0.54167,-4
0.55000,-4
0.55833,-4
0.56667,-4
0.57500,-4
0.58333,-4
0.59167,-5
0.60000,-6
0.60833,-6
0.61667,-5
0.62500,-6
0.63333,-6
0.64167,-6
0.65000,-7
0.65833,-6
0.66667,-5
0.67500,-4
0.68333,-4
0.69167,-4
0.70000,-5
0.70833,-5
0.71667,-6
0.72500,-6
0.73333,-6
0.74167,-7
0.75000,-8
0.75833,-9
0.76667,-10
0.77500,-10
0.78333,-10
0.79167,-10
0.80000,-10
0.80833,-10
0.81667,-10
0.82500,-9
0.83333,-9
0.84167,-8
0.85000,-9
0.85833,-9
0.86667,-10
0.87500,-10
0.88333,-11
0.89167,-12
0.90000,-13
0.90833,-14
0.91667,-14
0.92500,-14
0.93333,-14
0.94167,-13
0.95000,-13
0.95833,-13
0.96667,-13
0.97500,-14
0.98333,-14
0.99167,-13
1.00000,-13
1.00833,-13
1.01667,-13
1.02500,-13
1.03333,-13
1.04167,-14
1.05000,-14
1.05833,-15
1.06667,-16
1.07500,-15
1.08333,-15
1.09167,-15
1.10000,-15
1.10833,-15
1.11667,-15
1.12500,-16
1.13333,-16
1.14167,-16
1.15000,-16
1.15833,-16
1.16667,-15
1.17500,-16
1.18333,-16
1.19167,-17
1.20000,-18
1.20833,-19
1.21667,-19
1.22500,-19
1.23333,-18
1.24167,-17
1.25000,-16
1.25833,-16
1.26667,-18
1.27500,-18
1.28333,-18
1.29167,-17
1.30000,-18
1.30833,-18
1.31667,-19
1.32500,-19
1.33333,-19
1.34167,-18
1.35000,-18
1.35833,-18
1.36667,-19
1.37500,-20
1.38333,-21
1.39167,-21
1.40000,-21
1.40833,-20
1.41667,-20
1.42500,-20
1.43333,-19
1.44167,-19
1.45000,-20
1.45833,-20
1.46667,-20
1.47500,-20
1.48333,-20
1.49167,-20
1.50000,-20
1.50833,-20
1.51667,-20
1.52500,-19
1.53333,-18
1.54167,-17
1.55000,-18
1.55833,-18
1.56667,-18
1.57500,-19
1.58333,-19
1.59167,-19
1.60000,-19
1.60833,-18
1.61667,-18
1.62500,-18
1.63333,-18
1.64167,-19
1.65000,-19
1.65833,-20
1.66667,-20
1.67500,-20
1.68333,-20
1.69167,-20
1.70000,-20
1.70833,-20
1.71667,-21
1.72500,-21
1.73333,-20
1.74167,-19
1.75000,-18
1.75833,-18
1.76667,-18
1.77500,-18
1.78333,-18
1.79167,-19
1.80000,-19
1.80833,-19
1.81667,-18
1.82500,-18
1.83333,-19
1.84167,-19
1.85000,-19
1.85833,-19
1.86667,-19
1.87500,-18
1.88333,-18
1.89167,-18
1.90000,-19
1.90833,-18
1.91667,-18
1.92500,-19
1.93333,-20
1.94167,-19
1.95000,-19
1.95833,-18
1.96667,-17
1.97500,-18
1.98333,-17
1.99167,-17
2.00000,-18
2.00833,-18
2.01667,-17
2.02500,-17
2.03333,-18
2.04167,-19
2.05000,-19
2.05833,-19
2.06667,-19
2.07500,-19
2.08333,-18
2.09167,-18
2.10000,-18
2.10833,-18
2.11667,-19
2.12500,-19
2.13333,-19
2.14167,-19
2.15000,-19
2.15833,-19
2.16667,-19
2.17500,-19
2.18333,-19
2.19167,-20
2.20000,-19
2.20833,-18
2.21667,-17
2.22500,-18
2.23333,-18
2.24167,-19
2.25000,-18
2.25833,-18
2.26667,-17
2.27500,-17
2.28333,-18
2.29167,-19
2.30000,-19
2.30833,-19
2.31667,-20
2.32500,-19
2.33333,-19
2.34167,-18
2.35000,-18
2.35833,-18
2.36667,-19
2.37500,-18
2.38333,-19
2.39167,-20
2.40000,-19
2.40833,-19
2.41667,-18
2.42500,-18
2.43333,-17
2.44167,-17
2.45000,-18
2.45833,-18
2.46667,-18
2.47500,-19
2.48333,-19
2.49167,-20
2.50000,-19
2.50833,-19
2.51667,-19
2.52500,-19
2.53333,-19
2.54167,-19
2.55000,-19
2.55833,-19
2.56667,-18
2.57500,-19
2.58333,-20
2.59167,-19
2.60000,-18
2.60833,-17
2.61667,-18
2.62500,-18
2.63333,-19
2.64167,-19
2.65000,-18
2.65833,-18
2.66667,-19
2.67500,-20
2.68333,-21
2.69167,-21
2.70000,-21
2.70833,-21
2.71667,-20
2.72500,-20
2.73333,-19
2.74167,-19
2.75000,-19
2.75833,-20
2.76667,-20
2.77500,-20
2.78333,-20
2.79167,-19
2.80000,-20
2.80833,-20
2.81667,-20
2.82500,-20
2.83333,-21
2.84167,-20
2.85000,-20
2.85833,-20
2.86667,-20
2.87500,-20
2.88333,-19
2.89167,-20
2.90000,-20
2.90833,-19
2.91667,-18
2.92500,-18
2.93333,-18
2.94167,-19
2.95000,-19
2.95833,-19
2.96667,-19
2.97500,-19
2.98333,-19
2.99167,-20
3.00000,-21
3.00833,-22
3.01667,-23
3.02500,-22
3.03333,-23
3.04167,-23
3.05000,-22
3.05833,-21
3.06667,-21
3.07500,-19
3.08333,-20
3.09167,-20
3.10000,-21
3.10833,-21
3.11667,-20
3.12500,-21
3.13333,-22
3.14167,-22
3.15000,-22
3.15833,-22
3.16667,-22
3.17500,-22
3.18333,-21
3.19167,-21
3.20000,-21
3.20833,-20
3.21667,-21
3.22500,-21
3.23333,-20
3.24167,-21
3.25000,-21
3.25833,-21
3.26667,-22
3.27500,-23
3.28333,-23
3.29167,-22
3.30000,-21
3.30833,-21
3.31667,-22
3.32500,-22
3.33333,-22
3.34167,-22
3.35000,-22
3.35833,-22
3.36667,-23
3.37500,-23
3.38333,-23
3.39167,-22
3.40000,-22
3.40833,-21
3.41667,-21
3.42500,-21
3.43333,-21
3.44167,-21
3.45000,-21
3.45833,-21
3.46667,-21
3.47500,-20
3.48333,-20
3.49167,-20
3.50000,-21
3.50833,-21
3.51667,-22
3.52500,-22
3.53333,-22
