tax_identifier,average,AsnicarF_2017,AsnicarF_2021,BackhedF_2015,Bengtsson-PalmeJ_2015,BritoIL_2016,BrooksB_2017,ChengpingW_2017,ChuDM_2017,CosteaPI_2017,DavidLA_2015,DeFilippisF_2019,DhakanDB_2019,FengQ_2015,FerrettiP_2018,GopalakrishnanV_2018,GuptaA_2019,HMP_2012,HMP_2019_ibdmdb,HMP_2019_t2d,HallAB_2017,HanniganGD_2017,HansenLBS_2018,Heitz-BuschartA_2016,IjazUZ_2017,JieZ_2017,KarlssonFH_2013,KaurK_2020,KeohaneDM_2020,KieserS_2018,KosticAD_2015,LeChatelierE_2013,LiJ_2014,LiJ_2017,LiSS_2016,LifeLinesDeep_2016,LiuW_2016,LokmerA_2019,LomanNJ_2013,LoombaR_2017,LouisS_2016,MatsonV_2018,MehtaRS_2018,NagySzakalD_2017,NielsenHB_2014,Obregon-TitoAJ_2015,OlmMR_2017,PasolliE_2019,PehrssonE_2016,QinJ_2012,QinN_2014,RampelliS_2015,RaymondF_2016,RosaBA_2018,RubelMA_2020,SankaranarayananK_2015,SchirmerM_2016,ShaoY_2019,SmitsSA_2017,TettAJ_2019_a,TettAJ_2019_b,TettAJ_2019_c,ThomasAM_2018a,ThomasAM_2018b,ThomasAM_2019_c,VatanenT_2016,VilaAV_2018,VincentC_2016,VogtmannE_2016,WampachL_2018,WirbelJ_2018,XieH_2016,YachidaS_2019,YassourM_2016,YassourM_2018,YeZ_2018,YuJ_2015,ZeeviD_2015,ZellerG_2014,ZhuF_2020
Prevotella copri,6.75131827983978,10.594815,6.32841376138434,1.5099006499999996,9.618942999999998,30.749181104651175,0.0,13.079783917525768,3.1216286153846147,14.37412157706093,15.460678936170213,17.520601340206184,35.004484545454545,1.4606596103896106,0.5259379831932773,8.6109024,24.93645616666667,4.6550120408163265,5.828249317762753,7.056692905405401,4.395070347490349,0.8056392592592594,5.698671884057971,13.455506792452828,0.10788574468085103,5.127879428571426,1.0498022068965516,43.01830225806452,20.094772820512826,11.142498518518517,2.2082160833333333,9.89567845890411,6.664858961538461,24.071131377551026,6.10225418181818,1.8712585374449335,16.11769281818182,18.0092750877193,0.4366635714285715,2.3738708139534883,4.821274456521739,0.9762776923076925,4.595309806034485,5.1574171,7.517276388888893,7.551546724137931,0.0,12.101463392857143,14.119270261780107,9.438694793388436,9.165163248945149,18.07483342105263,4.827384444444444,9.862180416666668,30.487092057142863,4.607151351351351,5.755126199575373,0.8519190693430659,12.790976250000002,27.48489897058823,19.09271431818181,26.149447600000002,6.488214000000001,5.453561333333334,7.174354249999998,3.4706787261146483,1.475071774647887,0.5493503930131004,4.608836545454546,0.05237301886792453,3.6462130400000006,2.203759,7.85975522727273,6.205031666666668,0.3662789667896679,18.43233584615385,4.7378864062499995,12.315539955555547,3.7528256410256406,21.774333333333335
Phocaeicola vulgatus,6.3031480181575485,7.524427500000001,6.107561229508193,5.835920875,7.630318428571431,1.0901045348837215,0.3832964460784314,7.840186597938145,11.103028153846154,5.963281218637992,0.8554785106382978,2.3941306185567015,3.7888177272727286,2.319451948051948,5.170794285714283,12.0032012,4.743932166666666,15.752698571428573,16.879619440688405,11.149627804054063,7.097060617760619,0.33602617283950614,4.212265652173911,7.050331132075473,1.615484680851064,9.016227428571426,2.2559940689655167,0.24801193548387102,3.2361967521367525,0.11668148148148148,11.553890083333334,5.885375719178082,6.237642615384618,4.8780479591836725,2.8873430909090914,0.9995745991189424,1.6559191818181822,0.38586543859649125,5.518449761904764,7.640334534883721,9.195892717391304,13.495462051282056,5.97549705818967,13.8952123,8.069997727272725,1.147975517241379,4.4586521621621635,0.14600080357142856,0.24246575916230376,9.548175371900832,11.848935864978912,1.4705847368421054,8.206642499999997,0.055937916666666664,1.5080976,3.773885135135136,2.778387600849258,1.978547925790755,0.0,2.307518529411766,3.643082727272727,0.32352739999999997,5.224709375,3.104949666666666,9.540809000000003,8.524070815286626,3.4292920845070434,3.7207116593886482,10.098475545454544,5.96353075471698,5.854936719999998,5.49483936,8.916915129870125,3.694878055555556,3.7030111808118087,9.068691538461538,7.461535390625002,5.842632833333343,5.841757179487179,11.544973859649135
Bacteroides uniformis,5.036355096395189,2.650363125,6.17100699453552,5.188691375000001,10.920963142857145,0.20444302325581376,0.008640220588235294,6.119405463917529,3.576477230769231,3.5905707526881723,0.4958897872340426,3.9084868041237115,2.197735181818182,1.804275844155844,5.20956655462185,13.424244400000003,2.1122463333333332,8.815436734693877,9.504476103257524,8.5671841554054,7.660294054054057,0.7846869135802469,4.294824057971015,6.428209622641507,0.5303935106382978,5.051675090909094,4.325961448275865,0.10738387096774192,1.7012596581196582,0.23453777777777776,6.878801666666667,7.2252865753424675,6.665629384615387,4.359716938775511,2.5696261818181814,1.5635078414096897,1.1652605454545453,0.07583859649122807,3.7831911904761903,6.83952046511628,14.27723989130435,13.098255384615385,8.077172090517237,13.3772785,6.314595479797973,1.6104048275862066,0.0,0.3874348214285714,0.3506236125654451,6.940291212121213,5.547042278481015,0.9897573684210524,12.835520555555554,0.10274083333333334,1.2801339428571425,1.4722732432432433,2.9342725265392784,1.5084561253041364,0.0,2.0065714705882356,2.142564318181818,0.2934848,7.5426116249999975,4.562154166666667,6.50944375,6.207025515923561,3.08953329577465,2.623280436681223,6.046468454545459,0.8560679245283017,6.2582516800000025,9.205394479999999,6.061995600649358,2.1356244444444448,7.353532435424353,6.408816615384614,4.372730000000001,4.881825333333334,5.074784551282052,4.569284035087719
Faecalibacterium prausnitzii,5.033933900667548,2.437865625,7.289859043715842,2.345176825,6.740267999999999,4.410160697674419,0.0,7.901129072164948,1.1914229230769229,8.88528512544803,1.267827659574468,11.119269793814428,3.324314727272728,4.732626623376625,0.5060750420168066,3.2667624,1.621605333333333,3.1430157142857142,8.2688409649662,3.9827026013513467,7.3026343243243215,3.901083580246912,6.527987681159419,4.933933207547169,1.8844478723404252,3.8745357402597427,8.135231379310346,4.090889677419354,7.780385555555557,0.20318888888888895,5.66212883333333,5.933737945205478,5.41563992307692,10.599647806122446,8.57668490909091,6.477874325991177,7.538760363636361,8.623094736842106,3.462848095238096,2.2435944186046513,4.635684347826087,2.081128974358974,6.2219011745689645,4.934621099999999,3.891733383838382,12.353727241379314,0.0,6.075505535714284,7.510159581151832,4.154427438016529,5.525356202531646,9.000888684210526,2.032002083333334,3.6425708333333326,3.4130755999999987,9.331005135135133,6.385517961783438,0.7816526094890506,6.509729250000001,3.3935370588235294,6.750763409090908,8.6973592,8.521749875000001,7.532021499999999,3.5289712500000006,3.1968561528662414,4.98318974647887,1.3551869432314407,6.46409909090909,2.3587315094339623,9.887160399999997,2.83560356,3.62579555194805,5.701453888888889,2.1147096309963103,3.7471464615384615,4.546891171875,5.624352833333324,5.0985815384615405,3.4384766666666655
Escherichia coli,3.0805874360480656,12.329756250000003,0.42101921675774145,8.376255149999999,0.369359,2.1543758139534877,16.25757906862745,0.926483917525773,12.735107384615384,1.0439807168458781,19.932519999999997,0.15652164948453615,3.076366818181817,3.7781638311688304,19.41668470588235,0.8594276,5.410568166666665,0.7224040136054423,1.3876582298709266,0.3630064864864866,0.744036254826255,3.2989587654320998,0.2566245410628021,0.466919433962264,0.515564255319149,2.7416157142857163,1.4387260689655168,1.0610545161290323,0.2595323931623932,40.39200703703704,0.9573493333333328,0.7606752739726028,1.3151046923076921,2.66551831632653,0.6001963636363637,0.31161670484581544,0.6636237272727272,7.87917912280702,15.629637619047617,8.10548406976744,0.08151076086956523,1.8143776923076926,0.9312852047413792,0.4830532,0.37152007575757584,1.1544958620689654,24.19285027027027,16.4410975,1.8883668586387432,3.0401164738292015,1.7208586919831232,2.1560386842105266,0.48701013888888867,9.018427499999998,2.50973822857143,0.4143759459459459,0.11649518046709129,8.82941754257907,0.259091,2.640022205882353,1.694691590909091,2.2197054000000005,4.092795000000001,0.9983241666666668,1.7262060000000006,3.108990585987262,0.8056692394366196,2.1526348908296953,0.9801776363636364,15.197805283018871,0.8467155200000002,3.5578272800000006,1.5733858766233775,2.902627777777777,7.157459483394835,2.7050229230769234,5.297615703124998,0.46874778888888874,1.3801001282051273,1.5317672514619878
Bifidobacterium longum,2.9197915391188194,6.603073125,1.0006871038251366,7.926526624999999,0.14576985714285715,0.13190941860465114,0.01842517156862745,0.9176925773195872,3.7892666153846157,1.0487620788530456,0.27568680851063826,3.051000515463917,0.7605764545454544,3.5554904545454544,6.466260420168066,0.195196,1.877819166666667,0.07970843537414964,0.27391277197295616,1.4776602027027026,2.251790617760619,4.140177037037038,0.7951796618357484,0.8432069811320754,3.9737597872340418,1.4320704155844157,1.302106965517241,1.8159235483870972,0.9398124786324784,10.123731481481482,3.231576250000001,0.32835856164383587,0.9034342692307691,0.4980532653061225,1.267030909090909,4.688851198237879,2.5522883636363636,0.13913877192982457,1.4991450000000002,0.8033877906976745,0.861798043478261,0.5785438461538462,0.6567388793103455,0.09907020000000001,0.3975669191919191,0.9957998275862071,0.0,0.5547816964285714,6.424743664921471,0.6983411845730028,0.20444556962025312,0.6002955263157894,0.2834838888888889,0.8569233333333335,0.0096392,1.0702113513513514,3.4604260934182585,12.016750444038914,0.0,0.5727395588235292,0.22612590909090916,5.780644,1.4283443749999998,2.651386,1.9656044999999995,7.41225803821656,4.234462450704228,0.37329497816593876,0.3842327272727271,8.961655849056603,1.1504507200000003,1.4492431600000002,1.1533256818181827,1.624338055555556,8.495172619926201,0.37825600000000004,0.979097734375,0.9248571222222213,1.1058460897435893,0.9066318128654973
Eubacterium rectale,2.7005725724966645,1.4336531250000002,3.0495948816029195,0.9573033000000006,3.8724348571428573,8.889233139534882,0.0,1.2026674226804128,0.6400784615384616,3.7358068817204337,1.6276585106382975,2.1707752577319592,3.2184671818181805,2.5622062987013,0.16844857142857145,0.5911924000000001,1.7344383333333333,1.4815842857142858,2.3094684265519345,3.080461351351352,2.852341081081081,4.6115600000000025,4.384437874396135,2.286944150943396,2.5910314893617015,2.897437688311689,5.494988275862072,3.1580087096774196,6.487198205128206,0.5290385185185186,1.7899178333333328,2.62545530821918,2.5705650769230757,0.7580619387755103,6.561943818181818,4.192801330396477,4.669079818181817,4.513980701754386,2.7850678571428578,6.014506627906977,2.8680341304347823,1.3894661538461541,4.984431443965519,1.8236861,2.932892702020203,2.4587818965517245,0.0,6.968622678571428,2.4651171727748684,1.6462171625344342,1.279957130801688,4.468598684210526,0.7806752777777777,10.208320416666668,4.002201028571428,4.743985945945945,4.93863456475584,0.44536892944038964,2.31453225,4.194376617647059,4.944112954545454,6.052455599999998,0.54363575,3.348321333333333,2.373899749999999,1.653217337579619,4.564148901408447,0.8461579475982534,3.191615727272726,0.2939715094339623,3.8686144799999993,2.1028329200000004,2.5270261201298694,2.8831297222222223,1.0785250553505534,0.6135535384615385,2.2990436718749994,2.734416344444449,3.111185769230769,1.2845041520467835
Phocaeicola dorei,2.5574522883845137,1.9116062500000002,3.2765295446265923,4.7448867,4.023022714285714,0.002898604651162791,0.0,5.409030618556701,3.4816529230769224,1.8343007885304656,0.0,1.0287744329896908,1.3837878181818182,0.794640909090909,1.4489568907563026,5.070892,0.6622201666666666,4.410818571428571,4.28451586969883,2.6443218918918925,4.069895096525096,0.15294913580246916,2.8093990821256045,3.215820377358491,0.16956106382978722,1.689234493506494,1.3474957241379308,0.06298645161290323,0.19331572649572656,0.012404814814814815,7.237556500000001,3.5284202397260285,4.097205923076923,1.4503743877551023,0.3115136363636364,0.5852593392070479,0.2106419090909091,0.07049333333333332,2.92267119047619,0.63825,4.755316847826087,6.15260564102564,3.2448345150862075,3.647637099999999,3.62107037878788,0.4300224137931034,0.0,0.4323344642857142,0.07679020942408377,3.278552699724518,3.404520632911392,0.08645473684210525,4.3049848611111114,0.00803,0.8995921142857144,0.3706251351351351,1.2339812951167723,1.3376242822384423,0.0,1.5600876470588236,0.20957363636363635,0.0074594,2.9791256249999996,2.1725585,4.519915374999998,4.529336560509557,1.2223754929577466,1.4410496506550223,1.5709369090909089,1.0605141509433964,2.30649528,3.735830239999997,4.142544659090907,1.533697222222222,4.183232029520294,2.8563415384615385,1.2653526562500002,2.9809282222222233,1.9529216025641023,1.9448488888888888
Alistipes putredinis,2.3026352512683586,2.141150625,4.631143697632057,1.6002466499999994,4.846528000000002,0.13894203488372098,0.0,2.5450599999999994,0.663010153846154,2.514045519713261,0.0019208510638297873,6.776676597938142,2.051392090909091,1.0501620779220777,2.8225648739495806,6.097019999999999,1.5348038333333334,6.055679387755101,2.818248807621385,4.275947533783783,2.9794225096525095,0.3062981481481481,1.9835430917874404,2.7129262264150946,0.16367563829787232,2.169474129870129,1.9764074482758622,0.6683145161290323,0.6707713675213673,0.0,0.9423385,3.4360971575342454,3.027984423076923,5.308006071428571,2.0866580000000003,1.1261118766519818,2.5334599090909093,0.13232263157894736,2.0686333333333335,0.9890018604651164,6.155941413043476,3.7758325641025636,4.019872866379307,5.663929700000001,1.7869779797979775,0.5520706896551724,0.0,0.02786696428571429,0.6828897382198951,2.714489283746557,2.883458776371309,0.5716863157894736,8.671612916666668,0.0008175000000000001,0.6631789142857142,1.4367694594594596,2.149409490445861,0.3698761618004865,0.0,0.9999941176470588,0.9693540909090909,0.22457900000000003,8.920060624999998,1.7314175000000003,1.2957794999999999,0.9028918471337578,1.0259406478873239,0.7545675109170304,3.337139454545455,1.2755784905660377,3.241628,4.816178839999999,1.7251875487012986,1.6877666666666666,1.9812219926199266,9.503450153846153,1.9274746093750001,2.8832661888888875,1.759400064102564,3.152357368421052
Ruminococcus bromii,2.2374720315086782,0.79952625,3.2773019489981747,0.7501537749999998,1.415443,0.6345519767441861,0.0,1.1366746391752578,0.9923695384615384,1.8660024372759854,0.29742787234042556,2.2404855670103085,1.6763295454545457,6.899924285714283,0.3358879831932773,0.7890039999999999,0.6015104999999998,1.3947968707482992,0.410831972956361,1.715101148648648,1.3563152123552122,3.9780970370370365,3.272248985507248,3.7276507547169806,4.1947725531914895,4.008182259740257,6.276464965517238,0.8008503225806455,3.2417776068376067,0.005471481481481482,1.7934945000000002,2.0514841438356157,2.1924849615384625,0.2673729591836735,3.859310181818182,7.066461462555066,0.257165090909091,0.581416842105263,2.666467380952381,2.614986395348837,1.1232259782608696,0.7092128205128205,2.3595486637931016,1.0868687,2.638439343434343,6.721658275862071,0.0,1.735278571428572,3.4705561256544506,1.5743497520661158,0.7930805063291141,1.8449634210526322,0.640538611111111,5.195920833333333,0.995113657142857,6.283978918918919,5.814304225053078,0.5447503588807787,3.401334,2.044088088235293,1.3980822727272726,1.1926088,0.302936125,5.821202666666667,0.759835875,0.9421643821656052,3.5181581690140837,0.5058755021834062,1.3988909999999997,0.3699088679245283,2.9240198399999993,3.8941264799999997,0.9720826785714285,2.8617174999999997,1.148188118081181,0.41249953846153836,3.9742452343749988,2.708160744444444,5.562660512820511,1.1413485380116963
