[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_012.lcd
Output Date,8/12/2023
Output Time,3:36:34 AM

[File Information]
Type,Data File
Generated,8/12/2023 2:46:13 AM
Generated by,System Administrator
Modified,8/12/2023 3:36:34 AM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,8/12/2023 2:46:33 AM
Sample Type,0:Unknown
Level,0
Sample Name,230811_B.vulgatus_1
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,11
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_012.lcd
Method File,C:\Users\cremerlab\Desktop\Richa\organic_acids_excretion.lcm
Batch File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),500
# of Points,6001
Start Time(min),0.000
End Time(min),50.000
Intensity Units,mV
Intensity Multiplier,0.001
Wavelength(nm),254nm
R.Time (min),Intensity
0.00000,23
0.00833,23
0.01667,1
0.02500,2
0.03333,3
0.04167,3
0.05000,3
0.05833,3
0.06667,2
0.07500,3
0.08333,4
0.09167,5
0.10000,6
0.10833,5
0.11667,5
0.12500,4
0.13333,4
0.14167,4
0.15000,3
0.15833,4
0.16667,4
0.17500,4
0.18333,4
0.19167,4
0.20000,3
0.20833,2
0.21667,2
0.22500,2
0.23333,2
0.24167,2
0.25000,1
0.25833,0
0.26667,-1
0.27500,-1
0.28333,-2
0.29167,-1
0.30000,-0
0.30833,-1
0.31667,-2
0.32500,-3
0.33333,-4
0.34167,-5
0.35000,-7
0.35833,-8
0.36667,-10
0.37500,-10
0.38333,-11
0.39167,-12
0.40000,-13
0.40833,-14
0.41667,-16
0.42500,-17
0.43333,-18
0.44167,-20
0.45000,-23
0.45833,-24
0.46667,-26
0.47500,-27
0.48333,-29
0.49167,-31
0.50000,-33
0.50833,-34
0.51667,-36
0.52500,-39
0.53333,-40
0.54167,-42
0.55000,-43
0.55833,-45
0.56667,-48
0.57500,-50
0.58333,-53
0.59167,-56
0.60000,-59
0.60833,-62
0.61667,-65
0.62500,-66
0.63333,-69
0.64167,-72
0.65000,-74
0.65833,-78
0.66667,-81
0.67500,-84
0.68333,-85
0.69167,-87
0.70000,-89
0.70833,-92
0.71667,-95
0.72500,-98
0.73333,-101
0.74167,-104
0.75000,-108
0.75833,-111
0.76667,-113
0.77500,-116
0.78333,-119
0.79167,-121
0.80000,-124
0.80833,-127
0.81667,-130
0.82500,-134
0.83333,-137
0.84167,-140
0.85000,-143
0.85833,-146
0.86667,-149
0.87500,-152
0.88333,-154
0.89167,-156
0.90000,-158
0.90833,-161
0.91667,-163
0.92500,-165
0.93333,-168
0.94167,-170
0.95000,-173
0.95833,-177
0.96667,-180
0.97500,-183
0.98333,-185
0.99167,-189
1.00000,-192
1.00833,-195
1.01667,-197
1.02500,-199
1.03333,-201
1.04167,-203
1.05000,-206
1.05833,-209
1.06667,-211
1.07500,-213
1.08333,-214
1.09167,-217
1.10000,-218
1.10833,-221
1.11667,-223
1.12500,-226
1.13333,-227
1.14167,-229
1.15000,-231
1.15833,-232
1.16667,-234
1.17500,-236
1.18333,-238
1.19167,-240
1.20000,-242
1.20833,-243
1.21667,-245
1.22500,-247
1.23333,-249
1.24167,-251
1.25000,-252
1.25833,-254
1.26667,-255
1.27500,-256
1.28333,-257
1.29167,-258
1.30000,-259
1.30833,-260
1.31667,-262
1.32500,-263
1.33333,-264
1.34167,-264
1.35000,-266
1.35833,-266
1.36667,-267
1.37500,-268
1.38333,-270
1.39167,-271
1.40000,-273
1.40833,-274
1.41667,-274
1.42500,-275
1.43333,-275
1.44167,-277
1.45000,-278
1.45833,-278
1.46667,-278
1.47500,-278
1.48333,-278
1.49167,-279
1.50000,-281
1.50833,-281
1.51667,-281
1.52500,-281
1.53333,-281
1.54167,-281
1.55000,-281
1.55833,-282
1.56667,-283
1.57500,-284
1.58333,-284
1.59167,-285
1.60000,-285
1.60833,-285
1.61667,-285
1.62500,-284
1.63333,-284
1.64167,-285
1.65000,-285
1.65833,-285
1.66667,-285
1.67500,-285
1.68333,-286
1.69167,-286
1.70000,-286
1.70833,-287
1.71667,-287
1.72500,-288
1.73333,-287
