[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_029.lcd
Output Date,8/12/2023
Output Time,5:53:01 PM

[File Information]
Type,Data File
Generated,8/12/2023 5:02:38 PM
Generated by,System Administrator
Modified,8/12/2023 5:53:01 PM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,8/12/2023 5:03:00 PM
Sample Type,0:Unknown
Level,0
Sample Name,230811_R.bromii_2_3
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,28
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_029.lcd
Method File,C:\Users\cremerlab\Desktop\Richa\organic_acids_excretion.lcm
Batch File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),500
# of Points,6001
Start Time(min),0.000
End Time(min),50.000
Intensity Units,mV
Intensity Multiplier,0.001
Wavelength(nm),254nm
R.Time (min),Intensity
0.00000,24
0.00833,24
0.01667,1
0.02500,1
0.03333,2
0.04167,4
0.05000,4
0.05833,5
0.06667,5
0.07500,6
0.08333,7
0.09167,7
0.10000,7
0.10833,8
0.11667,9
0.12500,10
0.13333,11
0.14167,11
0.15000,12
0.15833,12
0.16667,12
0.17500,13
0.18333,13
0.19167,14
0.20000,15
0.20833,15
0.21667,15
0.22500,15
0.23333,15
0.24167,15
0.25000,14
0.25833,14
0.26667,14
0.27500,15
0.28333,15
0.29167,15
0.30000,14
0.30833,13
0.31667,13
0.32500,13
0.33333,13
0.34167,13
0.35000,12
0.35833,11
0.36667,9
0.37500,8
0.38333,7
0.39167,6
0.40000,6
0.40833,5
0.41667,4
0.42500,4
0.43333,4
0.44167,3
0.45000,2
0.45833,0
0.46667,-1
0.47500,-3
0.48333,-4
0.49167,-6
0.50000,-7
0.50833,-9
0.51667,-10
0.52500,-12
0.53333,-14
0.54167,-17
0.55000,-19
0.55833,-21
0.56667,-23
0.57500,-25
0.58333,-27
0.59167,-29
0.60000,-30
0.60833,-32
0.61667,-35
0.62500,-37
0.63333,-39
0.64167,-40
0.65000,-42
0.65833,-44
0.66667,-47
0.67500,-50
0.68333,-53
0.69167,-55
0.70000,-58
0.70833,-59
0.71667,-61
0.72500,-63
0.73333,-66
0.74167,-69
0.75000,-72
0.75833,-75
0.76667,-77
0.77500,-79
0.78333,-82
0.79167,-84
0.80000,-86
0.80833,-87
0.81667,-90
0.82500,-93
0.83333,-96
0.84167,-98
0.85000,-101
0.85833,-104
0.86667,-106
0.87500,-108
0.88333,-111
0.89167,-113
0.90000,-115
0.90833,-118
0.91667,-120
0.92500,-123
0.93333,-127
0.94167,-129
0.95000,-131
0.95833,-134
0.96667,-136
0.97500,-138
0.98333,-140
0.99167,-143
1.00000,-145
1.00833,-147
1.01667,-150
1.02500,-153
1.03333,-155
1.04167,-157
1.05000,-159
1.05833,-161
1.06667,-163
1.07500,-164
1.08333,-166
1.09167,-169
1.10000,-171
1.10833,-172
1.11667,-174
1.12500,-176
1.13333,-178
1.14167,-180
1.15000,-182
1.15833,-184
1.16667,-185
1.17500,-186
1.18333,-187
1.19167,-188
1.20000,-189
1.20833,-191
1.21667,-192
1.22500,-194
1.23333,-195
1.24167,-196
1.25000,-198
1.25833,-200
1.26667,-201
1.27500,-202
1.28333,-202
1.29167,-203
1.30000,-205
1.30833,-206
1.31667,-207
1.32500,-208
1.33333,-208
1.34167,-209
1.35000,-210
1.35833,-212
1.36667,-212
1.37500,-212
1.38333,-212
1.39167,-212
1.40000,-212
1.40833,-213
1.41667,-214
1.42500,-214
1.43333,-214
1.44167,-215
1.45000,-215
1.45833,-215
1.46667,-215
1.47500,-215
1.48333,-216
1.49167,-217
1.50000,-217
1.50833,-217
1.51667,-217
1.52500,-216
1.53333,-217
1.54167,-218
1.55000,-219
1.55833,-218
1.56667,-218
1.57500,-217
1.58333,-217
1.59167,-217
1.60000,-217
1.60833,-218
1.61667,-218
1.62500,-217
1.63333,-217
1.64167,-217
1.65000,-217
1.65833,-217
1.66667,-216
1.67500,-216
1.68333,-216
1.69167,-215
1.70000,-215
1.70833,-215
1.71667,-215
1.72500,-216
1.73333,-215
1.74167,-214
1.75000,-214
1.75833,-213
1.76667,-213
1.77500,-212
1.78333,-211
1.79167,-211
1.80000,-210
1.80833,-210
1.81667,-210
1.82500,-210
1.83333,-210
1.84167,-210
1.85000,-209
1.85833,-209
1.86667,-209
1.87500,-210
1.88333,-209
1.89167,-209
1.90000,-208
1.90833,-207
1.91667,-207
1.92500,-206
1.93333,-204
1.94167,-204
1.95000,-203
1.95833,-203
1.96667,-203
1.97500,-203
1.98333,-202
1.99167,-202
2.00000,-203
2.00833,-203
2.01667,-202
2.02500,-201
2.03333,-200
2.04167,-200
2.05000,-200
2.05833,-200
2.06667,-200
2.07500,-199
2.08333,-199
2.09167,-199
2.10000,-199
2.10833,-198
2.11667,-197
2.12500,-197
2.13333,-196
2.14167,-195
2.15000,-194
2.15833,-194
2.16667,-193
2.17500,-193
2.18333,-193
2.19167,-194
2.20000,-194
2.20833,-195
2.21667,-195
2.22500,-194
2.23333,-194
2.24167,-193
2.25000,-193
2.25833,-192
2.26667,-192
2.27500,-191
2.28333,-191
2.29167,-190
2.30000,-190
2.30833,-189
2.31667,-189
2.32500,-189
2.33333,-189
2.34167,-189
2.35000,-189
2.35833,-189
2.36667,-189
2.37500,-190
2.38333,-189
2.39167,-189
2.40000,-188
2.40833,-187
2.41667,-187
2.42500,-186
2.43333,-186
2.44167,-186
2.45000,-186
2.45833,-186
2.46667,-186
2.47500,-186
2.48333,-187
2.49167,-187
2.50000,-187
2.50833,-187
2.51667,-186
2.52500,-186
2.53333,-186
2.54167,-185
2.55000,-185
2.55833,-185
2.56667,-185
2.57500,-185
2.58333,-184
2.59167,-184
2.60000,-184
2.60833,-184
2.61667,-183
2.62500,-183
2.63333,-184
2.64167,-184
2.65000,-184
2.65833,-184
2.66667,-184
2.67500,-185
2.68333,-184
2.69167,-184
2.70000,-184
2.70833,-184
2.71667,-184
2.72500,-184
2.73333,-184
2.74167,-184
2.75000,-184
2.75833,-184
2.76667,-184
2.77500,-183
2.78333,-184
2.79167,-184
2.80000,-184
2.80833,-184
2.81667,-184
2.82500,-185
2.83333,-184
2.84167,-184
2.85000,-184
2.85833,-183
2.86667,-183
2.87500,-183
2.88333,-183
2.89167,-183
2.90000,-184
2.90833,-184
2.91667,-183
2.92500,-182
2.93333,-182
2.94167,-182
2.95000,-183
2.95833,-183
2.96667,-183
2.97500,-183
2.98333,-183
2.99167,-184
3.00000,-184
3.00833,-184
3.01667,-185
3.02500,-185
3.03333,-184
3.04167,-184
3.05000,-184
3.05833,-184
3.06667,-185
3.07500,-184
3.08333,-183
3.09167,-183
3.10000,-183
3.10833,-183
3.11667,-183
3.12500,-182
3.13333,-183
3.14167,-184
3.15000,-186
3.15833,-186
3.16667,-186
3.17500,-186
3.18333,-186
3.19167,-185
3.20000,-185
3.20833,-185
3.21667,-185
3.22500,-185
3.23333,-185
3.24167,-185
3.25000,-185
3.25833,-185
3.26667,-184
3.27500,-184
3.28333,-184
3.29167,-185
3.30000,-186
3.30833,-186
3.31667,-186
3.32500,-186
3.33333,-185
3.34167,-185
3.35000,-185
3.35833,-184
3.36667,-184
3.37500,-185
3.38333,-186
3.39167,-186
3.40000,-186
3.40833,-186
3.41667,-186
3.42500,-186
3.43333,-186
3.44167,-186
3.45000,-186
3.45833,-185
3.46667,-186
3.47500,-187
3.48333,-187
3.49167,-187
3.50000,-187
3.50833,-186
3.51667,-185
3.52500,-185
3.53333,-185
3.54167,-186
3.55000,-186
3.55833,-186
3.56667,-186
3.57500,-187
3.58333,-188
3.59167,-188
3.60000,-188
3.60833,-187
3.61667,-187
3.62500,-187
3.63333,-186
3.64167,-186
3.65000,-186
3.65833,-186
3.66667,-186
3.67500,-186
3.68333,-186
3.69167,-185
3.70000,-185
3.70833,-185
3.71667,-185
3.72500,-184
3.73333,-184
3.74167,-183
3.75000,-183
3.75833,-183
3.76667,-183
3.77500,-184
3.78333,-184
3.79167,-184
3.80000,-184
3.80833,-184
3.81667,-184
3.82500,-184
3.83333,-184
3.84167,-184
3.85000,-183
3.85833,-183
3.86667,-183
3.87500,-182
3.88333,-182
3.89167,-182
3.90000,-182
3.90833,-182
3.91667,-181
3.92500,-181
3.93333,-182
3.94167,-182
3.95000,-182
3.95833,-182
3.96667,-182
3.97500,-183
3.98333,-183
3.99167,-183
4.00000,-182
4.00833,-181
4.01667,-181
4.02500,-180
4.03333,-180
4.04167,-180
4.05000,-180
4.05833,-180
4.06667,-180
4.07500,-180
4.08333,-180
4.09167,-179
4.10000,-179
4.10833,-179
4.11667,-178
4.12500,-178
4.13333,-178
4.14167,-177
4.15000,-177
4.15833,-177
4.16667,-177
4.17500,-176
4.18333,-176
4.19167,-176
4.20000,-175
4.20833,-175
4.21667,-174
4.22500,-174
4.23333,-173
4.24167,-174
4.25000,-173
4.25833,-172
4.26667,-172
4.27500,-171
4.28333,-171
4.29167,-170
4.30000,-171
4.30833,-170
4.31667,-170
4.32500,-170
4.33333,-169
4.34167,-169
4.35000,-168
4.35833,-168
4.36667,-167
4.37500,-167
4.38333,-167
4.39167,-167
4.40000,-167
4.40833,-167
4.41667,-167
4.42500,-166
4.43333,-164
4.44167,-163
4.45000,-162
4.45833,-162
4.46667,-162
4.47500,-162
4.48333,-163
4.49167,-163
4.50000,-162
4.50833,-161
4.51667,-159
4.52500,-158
4.53333,-157
4.54167,-156
4.55000,-155
4.55833,-154
4.56667,-154
4.57500,-154
4.58333,-154
4.59167,-153
4.60000,-153
4.60833,-152
4.61667,-152
4.62500,-152
4.63333,-151
4.64167,-150
4.65000,-149
4.65833,-149
4.66667,-148
4.67500,-148
4.68333,-147
4.69167,-147
4.70000,-147
4.70833,-146
4.71667,-146
4.72500,-144
4.73333,-142
4.74167,-142
4.75000,-141
4.75833,-141
4.76667,-140
4.77500,-140
4.78333,-139
4.79167,-139
4.80000,-138
4.80833,-137
4.81667,-136
4.82500,-136
4.83333,-135
4.84167,-133
4.85000,-132
4.85833,-131
4.86667,-131
4.87500,-132
4.88333,-132
4.89167,-131
4.90000,-131
4.90833,-130
4.91667,-129
4.92500,-129
4.93333,-129
4.94167,-128
4.95000,-127
4.95833,-126
4.96667,-124
4.97500,-124
4.98333,-123
4.99167,-123
5.00000,-122
5.00833,-121
5.01667,-120
5.02500,-119
5.03333,-119
5.04167,-118
5.05000,-117
5.05833,-117
5.06667,-116
5.07500,-115
5.08333,-115
5.09167,-115
5.10000,-115
5.10833,-115
5.11667,-114
5.12500,-113
5.13333,-112
5.14167,-111
5.15000,-111
5.15833,-110
5.16667,-110
5.17500,-109
5.18333,-107
5.19167,-105
5.20000,-104
5.20833,-103
5.21667,-104
5.22500,-103
5.23333,-103
5.24167,-102
5.25000,-101
5.25833,-99
5.26667,-98
5.27500,-98
5.28333,-97
5.29167,-96
5.30000,-95
5.30833,-96
5.31667,-97
5.32500,-97
5.33333,-97
5.34167,-96
5.35000,-95
5.35833,-93
5.36667,-92
5.37500,-91
5.38333,-90
5.39167,-89
5.40000,-89
5.40833,-88
5.41667,-88
5.42500,-88
5.43333,-88
5.44167,-88
5.45000,-88
5.45833,-87
5.46667,-86
5.47500,-85
5.48333,-84
5.49167,-84
5.50000,-84
5.50833,-83
5.51667,-82
5.52500,-82
5.53333,-82
5.54167,-82
5.55000,-82
5.55833,-82
5.56667,-81
5.57500,-80
5.58333,-79
5.59167,-78
5.60000,-78
5.60833,-78
5.61667,-77
5.62500,-77
5.63333,-77
5.64167,-75
5.65000,-75
5.65833,-75
5.66667,-75
5.67500,-75
5.68333,-75
5.69167,-75
5.70000,-75
5.70833,-74
5.71667,-73
5.72500,-72
5.73333,-71
5.74167,-71
5.75000,-70
5.75833,-71
5.76667,-70
5.77500,-70
5.78333,-71
5.79167,-71
5.80000,-72
5.80833,-72
5.81667,-71
5.82500,-71
5.83333,-70
5.84167,-71
5.85000,-70
5.85833,-69
5.86667,-69
5.87500,-69
5.88333,-68
5.89167,-69
5.90000,-70
5.90833,-70
5.91667,-70
5.92500,-69
5.93333,-69
5.94167,-68
5.95000,-67
5.95833,-67
5.96667,-67
5.97500,-67
5.98333,-67
5.99167,-67
6.00000,-67
6.00833,-67
6.01667,-66
6.02500,-65
6.03333,-65
6.04167,-65
6.05000,-65
6.05833,-65
6.06667,-65
6.07500,-65
6.08333,-65
6.09167,-65
6.10000,-66
6.10833,-66
6.11667,-66
6.12500,-66
6.13333,-66
6.14167,-66
6.15000,-65
6.15833,-65
6.16667,-65
6.17500,-65
6.18333,-65
6.19167,-66
6.20000,-66
6.20833,-65
6.21667,-65
6.22500,-65
6.23333,-65
6.24167,-66
6.25000,-66
6.25833,-66
6.26667,-65
6.27500,-65
6.28333,-65
6.29167,-65
6.30000,-65
6.30833,-65
6.31667,-65
6.32500,-65
6.33333,-65
6.34167,-66
6.35000,-66
6.35833,-66
6.36667,-66
6.37500,-67
6.38333,-67
6.39167,-68
6.40000,-67
6.40833,-66
6.41667,-65
6.42500,-65
6.43333,-65
6.44167,-66
6.45000,-66
6.45833,-66
6.46667,-67
6.47500,-68
6.48333,-68
6.49167,-68
6.50000,-68
6.50833,-67
6.51667,-67
6.52500,-66
6.53333,-67
6.54167,-67
6.55000,-67
6.55833,-67
6.56667,-68
6.57500,-69
6.58333,-70
6.59167,-71
6.60000,-70
6.60833,-71
6.61667,-70
6.62500,-70
6.63333,-70
6.64167,-69
6.65000,-69
6.65833,-69
6.66667,-70
6.67500,-69
6.68333,-70
6.69167,-70
6.70000,-71
6.70833,-70
6.71667,-70
6.72500,-70
6.73333,-72
6.74167,-72
6.75000,-72
6.75833,-72
6.76667,-72
6.77500,-72
6.78333,-73
6.79167,-73
6.80000,-72
6.80833,-72
6.81667,-72
6.82500,-72
6.83333,-72
6.84167,-73
6.85000,-74
6.85833,-74
6.86667,-73
6.87500,-72
6.88333,-73
6.89167,-74
6.90000,-75
6.90833,-74
6.91667,-74
6.92500,-74
6.93333,-76
6.94167,-76
6.95000,-77
6.95833,-78
6.96667,-78
6.97500,-77
6.98333,-78
6.99167,-78
7.00000,-78
7.00833,-78
7.01667,-78
7.02500,-77
7.03333,-76
7.04167,-76
7.05000,-76
7.05833,-77
7.06667,-77
7.07500,-78
7.08333,-78
7.09167,-79
7.10000,-79
7.10833,-79
7.11667,-78
7.12500,-78
7.13333,-77
7.14167,-78
7.15000,-78
7.15833,-78
7.16667,-79
7.17500,-79
7.18333,-80
7.19167,-80
7.20000,-80
7.20833,-80
7.21667,-80
7.22500,-79
7.23333,-79
7.24167,-79
7.25000,-79
7.25833,-79
7.26667,-79
7.27500,-79
7.28333,-78
7.29167,-77
7.30000,-77
7.30833,-78
7.31667,-78
7.32500,-78
7.33333,-78
7.34167,-78
7.35000,-78
7.35833,-77
7.36667,-77
7.37500,-76
7.38333,-76
7.39167,-76
7.40000,-77
7.40833,-76
7.41667,-76
7.42500,-76
7.43333,-75
7.44167,-76
7.45000,-75
7.45833,-75
7.46667,-75
7.47500,-74
7.48333,-73
7.49167,-74
7.50000,-73
7.50833,-72
7.51667,-72
7.52500,-72
7.53333,-72
7.54167,-72
7.55000,-72
7.55833,-72
7.56667,-72
7.57500,-71
7.58333,-71
7.59167,-70
7.60000,-72
7.60833,-72
7.61667,-72
7.62500,-71
7.63333,-70
7.64167,-69
7.65000,-68
7.65833,-68
7.66667,-67
7.67500,-67
7.68333,-67
7.69167,-67
7.70000,-67
7.70833,-67
7.71667,-67
7.72500,-67
7.73333,-67
7.74167,-66
7.75000,-66
