[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_018.lcd
Output Date,8/12/2023
Output Time,8:38:50 AM

[File Information]
Type,Data File
Generated,8/12/2023 7:48:28 AM
Generated by,System Administrator
Modified,8/12/2023 8:38:50 AM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,8/12/2023 7:48:50 AM
Sample Type,0:Unknown
Level,0
Sample Name,230811_B.vulgatus_2_2
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,17
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_018.lcd
Method File,C:\Users\cremerlab\Desktop\Richa\organic_acids_excretion.lcm
Batch File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),500
# of Points,6001
Start Time(min),0.000
End Time(min),50.000
Intensity Units,mV
Intensity Multiplier,0.001
Wavelength(nm),254nm
R.Time (min),Intensity
0.00000,13
0.00833,13
0.01667,1
0.02500,1
0.03333,2
0.04167,2
0.05000,3
0.05833,4
0.06667,4
0.07500,3
0.08333,3
0.09167,4
0.10000,4
0.10833,5
0.11667,5
0.12500,5
0.13333,5
0.14167,5
0.15000,5
0.15833,6
0.16667,7
0.17500,7
0.18333,6
0.19167,6
0.20000,4
0.20833,3
0.21667,2
0.22500,2
0.23333,2
0.24167,3
0.25000,4
0.25833,4
0.26667,3
0.27500,3
0.28333,2
0.29167,1
0.30000,0
0.30833,-1
0.31667,-1
0.32500,-2
0.33333,-3
0.34167,-4
0.35000,-5
0.35833,-7
0.36667,-8
0.37500,-9
0.38333,-10
0.39167,-11
0.40000,-13
0.40833,-13
0.41667,-14
0.42500,-15
0.43333,-15
