[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_002.lcd
Output Date,8/11/2023
Output Time,7:12:47 PM

[File Information]
Type,Data File
Generated,8/11/2023 6:22:26 PM
Generated by,System Administrator
Modified,8/11/2023 7:12:47 PM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,8/11/2023 6:22:46 PM
Sample Type,0:Unknown
Level,0
Sample Name,230811_P.distastonis_1
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,1
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_002.lcd
Method File,C:\Users\cremerlab\Desktop\Richa\organic_acids_excretion.lcm
Batch File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),500
# of Points,6001
Start Time(min),0.000
End Time(min),50.000
Intensity Units,mV
Intensity Multiplier,0.001
Wavelength(nm),254nm
R.Time (min),Intensity
0.00000,-3
0.00833,-3
0.01667,0
0.02500,0
0.03333,1
0.04167,1
0.05000,1
0.05833,-0
0.06667,-1
0.07500,-0
0.08333,-1
0.09167,-1
0.10000,-1
0.10833,-1
0.11667,-2
0.12500,-3
0.13333,-3
0.14167,-2
0.15000,-1
0.15833,-1
0.16667,-0
0.17500,-1
0.18333,-1
0.19167,-1
0.20000,-2
0.20833,-2
0.21667,-3
0.22500,-3
0.23333,-3
0.24167,-4
0.25000,-4
0.25833,-4
0.26667,-5
0.27500,-6
0.28333,-7
0.29167,-8
0.30000,-9
0.30833,-9
0.31667,-8
0.32500,-9
0.33333,-10
0.34167,-11
0.35000,-12
0.35833,-12
0.36667,-13
0.37500,-15
0.38333,-16
0.39167,-16
0.40000,-16
0.40833,-18
0.41667,-20
0.42500,-21
0.43333,-21
0.44167,-21
0.45000,-21
0.45833,-21
0.46667,-22
0.47500,-23
0.48333,-26
0.49167,-28
0.50000,-29
