[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_006.lcd
Output Date,8/11/2023
Output Time,10:34:17 PM

[File Information]
Type,Data File
Generated,8/11/2023 9:43:56 PM
Generated by,System Administrator
Modified,8/11/2023 10:34:17 PM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,8/11/2023 9:44:17 PM
Sample Type,0:Unknown
Level,0
Sample Name,230811_P.distastonis_5
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,5
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM_8112023_001_006.lcd
Method File,C:\Users\cremerlab\Desktop\Richa\organic_acids_excretion.lcm
Batch File,C:\Users\cremerlab\Desktop\Richa\Aug 11th 2023 scfa yield YCA\2.5mM\scfa yield YCA 2.5mM.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),500
# of Points,6001
Start Time(min),0.000
End Time(min),50.000
Intensity Units,mV
Intensity Multiplier,0.001
Wavelength(nm),254nm
R.Time (min),Intensity
0.00000,4
0.00833,4
0.01667,1
0.02500,2
0.03333,4
0.04167,5
0.05000,7
0.05833,8
0.06667,8
0.07500,7
0.08333,8
0.09167,9
0.10000,10
0.10833,9
0.11667,10
0.12500,11
0.13333,11
0.14167,10
0.15000,10
0.15833,10
0.16667,11
0.17500,12
0.18333,12
0.19167,12
0.20000,13
0.20833,13
0.21667,13
0.22500,13
0.23333,12
0.24167,12
0.25000,11
0.25833,11
0.26667,11
0.27500,10
0.28333,10
0.29167,9
0.30000,10
0.30833,10
0.31667,10
0.32500,10
0.33333,9
0.34167,9
0.35000,8
0.35833,7
0.36667,6
0.37500,5
0.38333,5
0.39167,4
0.40000,2
0.40833,1
0.41667,1
0.42500,-1
0.43333,-2
0.44167,-3
0.45000,-5
0.45833,-6
0.46667,-7
0.47500,-8
0.48333,-10
0.49167,-11
0.50000,-13
0.50833,-15
0.51667,-17
0.52500,-19
0.53333,-20
0.54167,-21
0.55000,-23
0.55833,-25
0.56667,-27
0.57500,-29
0.58333,-31
0.59167,-33
0.60000,-36
0.60833,-39
0.61667,-41
0.62500,-43
0.63333,-45
0.64167,-47
0.65000,-49
0.65833,-51
0.66667,-53
0.67500,-57
