[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\Richa\Sep 9th 2023 scfa yield minimal medium\2.5mM\scfa yield simple medium 2.5mM_982023_001_036.lcd
Output Date,9/9/2023
Output Time,11:16:21 PM

[File Information]
Type,Data File
Generated,9/9/2023 10:25:58 PM
Generated by,System Administrator
Modified,9/9/2023 11:16:21 PM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,9/9/2023 10:26:20 PM
Sample Type,0:Unknown
Level,0
Sample Name,230908_B.vulgatus_2_2
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,35
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\Richa\Sep 9th 2023 scfa yield minimal medium\2.5mM\scfa yield simple medium 2.5mM_982023_001_036.lcd
Method File,C:\Users\cremerlab\Desktop\Richa\organic_acids_excretion.lcm
Batch File,C:\Users\cremerlab\Desktop\Richa\Sep 9th 2023 scfa yield minimal medium\2.5mM\scfa yield simple medium 2.5mM.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),500
# of Points,6001
Start Time(min),0.000
End Time(min),50.000
Intensity Units,mV
Intensity Multiplier,0.001
Wavelength(nm),254nm
R.Time (min),Intensity
0.00000,1
0.00833,1
0.01667,-0
0.02500,-1
0.03333,-1
0.04167,-1
0.05000,-1
0.05833,-2
0.06667,-1
0.07500,-2
0.08333,-2
0.09167,-3
0.10000,-2
0.10833,-2
0.11667,-2
0.12500,-2
0.13333,-2
0.14167,-2
0.15000,-2
0.15833,-2
0.16667,-2
0.17500,-2
0.18333,-2
0.19167,-2
0.20000,-2
0.20833,-1
0.21667,-1
0.22500,-1
0.23333,-0
0.24167,-0
0.25000,-0
0.25833,-0
0.26667,0
0.27500,2
0.28333,3
0.29167,3
0.30000,2
0.30833,0
0.31667,0
0.32500,0
0.33333,1
0.34167,1
0.35000,1
0.35833,1
0.36667,1
0.37500,2
0.38333,2
0.39167,2
0.40000,1
0.40833,0
0.41667,0
0.42500,1
0.43333,1
0.44167,0
0.45000,0
0.45833,0
0.46667,1
0.47500,0
0.48333,-1
0.49167,-1
0.50000,-1
0.50833,-1
0.51667,-1
0.52500,-1
0.53333,-1
0.54167,-0
0.55000,-0
0.55833,0
0.56667,1
0.57500,3
0.58333,3
0.59167,2
0.60000,2
0.60833,3
0.61667,2
0.62500,1
0.63333,1
0.64167,1
0.65000,2
0.65833,2
0.66667,3
0.67500,3
0.68333,2
0.69167,2
0.70000,2
0.70833,3
0.71667,3
0.72500,3
0.73333,2
0.74167,2
0.75000,1
0.75833,0
0.76667,1
0.77500,1
0.78333,2
0.79167,2
0.80000,2
0.80833,2
0.81667,2
0.82500,2
0.83333,2
0.84167,2
0.85000,2
0.85833,2
0.86667,2
0.87500,3
0.88333,4
0.89167,3
0.90000,2
0.90833,2
0.91667,1
0.92500,2
0.93333,2
0.94167,2
0.95000,1
0.95833,1
0.96667,0
0.97500,1
0.98333,0
0.99167,0
1.00000,0
1.00833,0
1.01667,-0
1.02500,0
1.03333,1
1.04167,1
1.05000,1
1.05833,-0
1.06667,-1
1.07500,-1
1.08333,-0
1.09167,1
1.10000,3
1.10833,3
1.11667,3
1.12500,3
1.13333,2
1.14167,2
1.15000,1
1.15833,2
1.16667,2
1.17500,3
1.18333,2
1.19167,2
1.20000,2
1.20833,3
1.21667,2
1.22500,1
1.23333,1
1.24167,1
1.25000,1
1.25833,1
1.26667,2
1.27500,3
1.28333,3
1.29167,2
1.30000,3
1.30833,3
1.31667,3
1.32500,3
1.33333,3
1.34167,3
1.35000,3
1.35833,2
1.36667,2
1.37500,2
1.38333,3
1.39167,3
1.40000,4
1.40833,5
1.41667,5
1.42500,4
1.43333,4
1.44167,4
1.45000,3
1.45833,3
1.46667,3
1.47500,3
1.48333,3
1.49167,2
1.50000,2
1.50833,2
1.51667,3
1.52500,4
1.53333,4
1.54167,4
1.55000,3
1.55833,3
1.56667,3
1.57500,3
1.58333,3
1.59167,3
1.60000,3
1.60833,4
1.61667,4
1.62500,3
1.63333,3
1.64167,4
1.65000,5
1.65833,5
1.66667,4
1.67500,4
1.68333,4
1.69167,3
1.70000,2
1.70833,1
1.71667,0
1.72500,0
1.73333,1
1.74167,3
1.75000,3
1.75833,4
1.76667,4
1.77500,4
1.78333,5
1.79167,5
1.80000,5
1.80833,5
1.81667,5
1.82500,5
1.83333,5
1.84167,5
1.85000,5
1.85833,5
1.86667,4
1.87500,4
1.88333,4
1.89167,5
1.90000,5
1.90833,5
1.91667,5
1.92500,5
1.93333,5
1.94167,4
1.95000,4
1.95833,4
1.96667,3
1.97500,3
1.98333,2
1.99167,2
2.00000,2
2.00833,3
2.01667,4
2.02500,5
2.03333,5
2.04167,5
2.05000,5
2.05833,4
2.06667,4
2.07500,4
2.08333,4
2.09167,4
2.10000,4
2.10833,4
2.11667,5
2.12500,6
2.13333,6
2.14167,5
2.15000,5
2.15833,5
2.16667,5
2.17500,6
2.18333,6
2.19167,6
2.20000,6
2.20833,7
2.21667,6
2.22500,6
2.23333,7
2.24167,7
2.25000,7
2.25833,7
2.26667,7
2.27500,7
2.28333,7
2.29167,7
2.30000,7
2.30833,6
2.31667,6
2.32500,6
2.33333,6
2.34167,6
2.35000,6
2.35833,6
2.36667,6
2.37500,6
2.38333,6
2.39167,6
2.40000,5
2.40833,5
2.41667,6
2.42500,6
2.43333,7
2.44167,7
2.45000,7
2.45833,6
2.46667,6
2.47500,6
2.48333,7
2.49167,7
2.50000,7
2.50833,7
2.51667,7
2.52500,7
2.53333,7
2.54167,7
2.55000,7
2.55833,7
2.56667,6
2.57500,6
2.58333,6
2.59167,6
2.60000,6
2.60833,6
2.61667,7
2.62500,7
2.63333,7
2.64167,7
2.65000,6
2.65833,6
2.66667,6
2.67500,5
2.68333,5
2.69167,6
2.70000,6
2.70833,5
2.71667,5
2.72500,5
2.73333,6
2.74167,7
2.75000,6
2.75833,6
2.76667,6
2.77500,6
2.78333,7
2.79167,7
2.80000,6
2.80833,6
2.81667,6
2.82500,7
2.83333,7
2.84167,7
2.85000,7
2.85833,7
2.86667,7
2.87500,7
2.88333,7
2.89167,6
2.90000,6
2.90833,5
2.91667,5
2.92500,5
2.93333,5
2.94167,5
2.95000,6
2.95833,6
2.96667,6
2.97500,6
2.98333,5
2.99167,5
3.00000,5
3.00833,5
3.01667,5
3.02500,6
3.03333,6
3.04167,6
3.05000,6
3.05833,6
3.06667,6
3.07500,6
3.08333,6
3.09167,5
3.10000,5
3.10833,6
3.11667,7
3.12500,8
3.13333,8
3.14167,8
3.15000,8
3.15833,8
3.16667,7
3.17500,6
3.18333,5
3.19167,5
3.20000,5
3.20833,6
3.21667,7
3.22500,7
3.23333,7
3.24167,7
3.25000,7
3.25833,7
3.26667,7
3.27500,7
3.28333,6
3.29167,6
3.30000,7
3.30833,7
3.31667,7
3.32500,7
3.33333,7
3.34167,7
3.35000,7
3.35833,7
3.36667,6
3.37500,6
3.38333,6
3.39167,7
3.40000,6
3.40833,7
3.41667,7
3.42500,7
3.43333,6
3.44167,6
3.45000,7
3.45833,8
3.46667,8
