[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\Richa\Sep 9th 2023 scfa yield minimal medium\2.5mM\scfa yield simple medium 2.5mM_982023_001_016.lcd
Output Date,9/9/2023
Output Time,6:28:28 AM

[File Information]
Type,Data File
Generated,9/9/2023 5:38:06 AM
Generated by,System Administrator
Modified,9/9/2023 6:28:28 AM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,9/9/2023 5:38:27 AM
Sample Type,0:Unknown
Level,0
Sample Name,230908_B.theta_5
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,15
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\Richa\Sep 9th 2023 scfa yield minimal medium\2.5mM\scfa yield simple medium 2.5mM_982023_001_016.lcd
Method File,C:\Users\cremerlab\Desktop\Richa\organic_acids_excretion.lcm
Batch File,C:\Users\cremerlab\Desktop\Richa\Sep 9th 2023 scfa yield minimal medium\2.5mM\scfa yield simple medium 2.5mM.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),500
# of Points,6001
Start Time(min),0.000
End Time(min),50.000
Intensity Units,mV
Intensity Multiplier,0.001
Wavelength(nm),254nm
R.Time (min),Intensity
0.00000,6
0.00833,6
0.01667,2
0.02500,-0
0.03333,0
0.04167,1
0.05000,0
0.05833,-0
0.06667,-1
0.07500,-1
0.08333,-1
0.09167,-1
0.10000,-1
0.10833,-1
0.11667,-0
0.12500,-0
0.13333,0
0.14167,0
0.15000,0
0.15833,-0
0.16667,-0
0.17500,-0
0.18333,-1
0.19167,-0
0.20000,-1
0.20833,-1
0.21667,-2
0.22500,-1
0.23333,-1
0.24167,-0
0.25000,-0
0.25833,-0
0.26667,-0
0.27500,-0
0.28333,-0
0.29167,0
0.30000,-1
0.30833,-1
0.31667,-2
0.32500,-2
0.33333,-1
0.34167,-1
0.35000,-1
0.35833,-1
0.36667,-1
0.37500,-1
0.38333,-2
0.39167,-2
0.40000,-2
0.40833,-1
0.41667,-2
0.42500,-2
0.43333,-2
0.44167,-2
0.45000,-3
0.45833,-3
0.46667,-3
0.47500,-3
0.48333,-3
0.49167,-3
0.50000,-4
0.50833,-3
0.51667,-2
0.52500,-2
0.53333,-3
0.54167,-3
0.55000,-4
0.55833,-5
0.56667,-5
0.57500,-5
0.58333,-5
0.59167,-5
0.60000,-5
0.60833,-6
0.61667,-7
0.62500,-7
0.63333,-7
0.64167,-7
0.65000,-7
0.65833,-7
0.66667,-7
0.67500,-8
0.68333,-8
0.69167,-8
0.70000,-7
0.70833,-7
0.71667,-9
0.72500,-10
0.73333,-10
0.74167,-9
0.75000,-9
0.75833,-10
0.76667,-10
0.77500,-11
0.78333,-11
0.79167,-11
0.80000,-11
0.80833,-10
0.81667,-10
0.82500,-10
0.83333,-10
0.84167,-10
0.85000,-10
0.85833,-11
0.86667,-12
0.87500,-12
0.88333,-13
0.89167,-14
0.90000,-15
0.90833,-15
0.91667,-15
0.92500,-15
0.93333,-15
0.94167,-15
0.95000,-15
0.95833,-15
0.96667,-15
0.97500,-15
0.98333,-15
0.99167,-15
1.00000,-17
1.00833,-17
1.01667,-17
1.02500,-16
1.03333,-16
1.04167,-16
1.05000,-16
1.05833,-17
1.06667,-18
1.07500,-18
1.08333,-19
1.09167,-19
1.10000,-20
1.10833,-20
1.11667,-19
1.12500,-19
1.13333,-18
1.14167,-18
1.15000,-18
1.15833,-19
1.16667,-19
1.17500,-19
1.18333,-19
1.19167,-18
1.20000,-18
1.20833,-18
1.21667,-19
1.22500,-19
1.23333,-18
1.24167,-18
1.25000,-18
1.25833,-18
1.26667,-19
1.27500,-20
1.28333,-20
1.29167,-19
1.30000,-20
1.30833,-21
1.31667,-21
1.32500,-19
1.33333,-19
1.34167,-19
1.35000,-20
1.35833,-21
1.36667,-21
1.37500,-21
1.38333,-22
1.39167,-22
1.40000,-21
1.40833,-20
1.41667,-19
1.42500,-20
1.43333,-21
1.44167,-21
1.45000,-21
1.45833,-21
1.46667,-21
1.47500,-22
1.48333,-22
1.49167,-22
1.50000,-21
1.50833,-21
1.51667,-20
1.52500,-19
1.53333,-19
1.54167,-19
1.55000,-19
1.55833,-20
1.56667,-20
1.57500,-21
1.58333,-21
1.59167,-21
1.60000,-21
1.60833,-21
1.61667,-22
1.62500,-21
1.63333,-19
1.64167,-18
1.65000,-19
1.65833,-19
1.66667,-20
1.67500,-21
1.68333,-21
1.69167,-20
1.70000,-20
1.70833,-20
1.71667,-20
1.72500,-20
1.73333,-19
1.74167,-18
1.75000,-19
1.75833,-20
1.76667,-21
1.77500,-22
1.78333,-22
1.79167,-21
1.80000,-21
1.80833,-21
1.81667,-21
1.82500,-21
1.83333,-22
1.84167,-22
1.85000,-21
1.85833,-20
1.86667,-19
1.87500,-20
1.88333,-21
1.89167,-21
1.90000,-21
1.90833,-21
1.91667,-22
1.92500,-22
1.93333,-22
1.94167,-21
1.95000,-21
1.95833,-20
1.96667,-20
1.97500,-21
1.98333,-21
1.99167,-22
2.00000,-22
2.00833,-22
2.01667,-22
2.02500,-22
2.03333,-22
2.04167,-21
2.05000,-20
2.05833,-20
2.06667,-20
2.07500,-21
2.08333,-21
2.09167,-21
2.10000,-21
2.10833,-21
2.11667,-20
2.12500,-20
2.13333,-20
2.14167,-21
2.15000,-21
2.15833,-21
2.16667,-22
2.17500,-22
2.18333,-22
2.19167,-22
2.20000,-22
2.20833,-22
2.21667,-22
2.22500,-21
2.23333,-22
2.24167,-22
2.25000,-22
2.25833,-21
2.26667,-21
2.27500,-21
2.28333,-20
2.29167,-20
2.30000,-20
2.30833,-20
2.31667,-20
2.32500,-20
2.33333,-21
2.34167,-21
2.35000,-21
2.35833,-21
2.36667,-21
2.37500,-21
2.38333,-20
2.39167,-20
2.40000,-20
2.40833,-20
2.41667,-20
2.42500,-20
2.43333,-20
2.44167,-21
2.45000,-22
2.45833,-22
2.46667,-22
2.47500,-22
2.48333,-21
2.49167,-20
2.50000,-19
2.50833,-19
2.51667,-19
2.52500,-20
2.53333,-21
2.54167,-20
2.55000,-19
2.55833,-20
2.56667,-20
2.57500,-19
2.58333,-19
2.59167,-19
2.60000,-19
2.60833,-19
2.61667,-19
2.62500,-19
2.63333,-18
2.64167,-18
2.65000,-18
2.65833,-19
2.66667,-19
2.67500,-20
2.68333,-20
2.69167,-21
2.70000,-21
2.70833,-21
2.71667,-21
2.72500,-21
2.73333,-21
2.74167,-22
2.75000,-21
2.75833,-21
2.76667,-22
2.77500,-22
2.78333,-21
2.79167,-20
2.80000,-20
2.80833,-21
2.81667,-21
2.82500,-22
2.83333,-22
2.84167,-22
2.85000,-23
2.85833,-23
