[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\Richa\Aug 2nd 2023 lac suc cal in water\lac suc cal water 2.5mM_822023_001_003.lcd
Output Date,8/2/2023
Output Time,2:36:08 PM

[File Information]
Type,Data File
Generated,8/2/2023 2:05:45 PM
Generated by,System Administrator
Modified,8/2/2023 2:36:08 PM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,8/2/2023 2:06:06 PM
Sample Type,1:Standard
Level,1
Sample Name,230802_lactate_3mM001
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,2
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\Richa\Aug 2nd 2023 lac suc cal in water\lac suc cal water 2.5mM_822023_001_003.lcd
Method File,C:\Users\cremerlab\Desktop\Richa\organic_acids_excretion.lcm
Batch File,C:\Users\cremerlab\Desktop\Richa\Aug 2nd 2023 lac suc cal in water\lac suc cal water 2.5mM.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),500
# of Points,3601
Start Time(min),0.000
End Time(min),30.000
Intensity Units,mV
Intensity Multiplier,0.001
Wavelength(nm),254nm
R.Time (min),Intensity
0.00000,-1
0.00833,-1
0.01667,0
0.02500,0
0.03333,1
0.04167,0
0.05000,0
0.05833,0
0.06667,-1
0.07500,-0
0.08333,0
0.09167,1
0.10000,0
0.10833,0
0.11667,1
0.12500,1
0.13333,2
0.14167,2
0.15000,2
0.15833,2
0.16667,2
0.17500,2
0.18333,2
0.19167,2
0.20000,2
0.20833,2
0.21667,2
0.22500,3
0.23333,2
0.24167,2
0.25000,1
0.25833,0
0.26667,1
0.27500,1
0.28333,1
0.29167,1
0.30000,2
0.30833,2
0.31667,2
0.32500,2
0.33333,2
0.34167,1
0.35000,1
0.35833,1
0.36667,2
0.37500,2
0.38333,2
0.39167,1
0.40000,1
0.40833,1
0.41667,1
0.42500,1
0.43333,1
0.44167,1
0.45000,1
0.45833,0
0.46667,1
0.47500,1
0.48333,1
0.49167,1
0.50000,1
0.50833,0
0.51667,-0
0.52500,-0
0.53333,-0
0.54167,-0
0.55000,-0
0.55833,0
0.56667,0
0.57500,-0
0.58333,-1
0.59167,-1
0.60000,0
0.60833,0
0.61667,0
0.62500,0
0.63333,0
0.64167,1
0.65000,1
0.65833,0
0.66667,0
0.67500,0
0.68333,0
0.69167,0
0.70000,-0
0.70833,-0
0.71667,-0
0.72500,-0
0.73333,-0
0.74167,0
0.75000,1
0.75833,1
0.76667,1
0.77500,2
0.78333,1
0.79167,1
0.80000,0
0.80833,-1
0.81667,-0
0.82500,-0
0.83333,0
0.84167,-0
0.85000,-0
0.85833,1
0.86667,1
0.87500,0
0.88333,0
0.89167,-0
0.90000,-1
0.90833,-0
0.91667,0
0.92500,1
0.93333,1
0.94167,2
0.95000,1
0.95833,1
0.96667,1
0.97500,0
0.98333,-0
0.99167,-0
1.00000,0
1.00833,1
1.01667,1
1.02500,1
1.03333,1
1.04167,1
1.05000,1
1.05833,1
1.06667,2
1.07500,2
1.08333,2
1.09167,2
1.10000,1
1.10833,1
1.11667,0
1.12500,1
1.13333,2
1.14167,3
1.15000,3
1.15833,3
1.16667,3
1.17500,3
1.18333,3
1.19167,3
1.20000,2
1.20833,1
1.21667,1
1.22500,2
1.23333,3
1.24167,3
1.25000,3
1.25833,3
1.26667,3
1.27500,3
1.28333,3
1.29167,2
1.30000,3
1.30833,4
1.31667,5
1.32500,4
1.33333,3
1.34167,3
1.35000,3
1.35833,3
1.36667,4
1.37500,5
1.38333,5
1.39167,4
1.40000,3
1.40833,1
1.41667,2
1.42500,3
1.43333,3
1.44167,4
1.45000,4
1.45833,4
1.46667,3
1.47500,2
1.48333,2
1.49167,3
1.50000,3
1.50833,3
1.51667,4
1.52500,4
1.53333,4
1.54167,4
1.55000,3
1.55833,3
1.56667,3
1.57500,3
1.58333,3
1.59167,3
1.60000,2
1.60833,1
1.61667,2
1.62500,4
1.63333,4
1.64167,3
1.65000,3
1.65833,3
1.66667,3
1.67500,3
1.68333,4
1.69167,4
1.70000,5
1.70833,5
1.71667,6
1.72500,7
1.73333,7
1.74167,7
1.75000,7
1.75833,7
1.76667,7
1.77500,7
1.78333,7
1.79167,6
1.80000,6
1.80833,6
1.81667,6
1.82500,6
1.83333,6
1.84167,7
1.85000,7
1.85833,6
1.86667,6
1.87500,6
1.88333,7
1.89167,8
1.90000,8
1.90833,7
1.91667,7
1.92500,7
1.93333,7
1.94167,7
1.95000,7
1.95833,7
1.96667,7
1.97500,7
1.98333,8
1.99167,8
2.00000,8
2.00833,7
2.01667,7
2.02500,7
2.03333,7
2.04167,7
2.05000,8
2.05833,8
2.06667,8
2.07500,8
2.08333,8
2.09167,9
2.10000,9
2.10833,11
2.11667,11
2.12500,11
2.13333,11
2.14167,10
2.15000,10
2.15833,11
2.16667,11
2.17500,11
2.18333,12
2.19167,12
2.20000,12
2.20833,11
2.21667,11
2.22500,11
2.23333,11
2.24167,11
2.25000,11
2.25833,10
2.26667,10
2.27500,11
2.28333,11
2.29167,11
2.30000,11
2.30833,11
2.31667,11
2.32500,12
2.33333,12
2.34167,11
2.35000,10
2.35833,10
2.36667,11
2.37500,11
2.38333,11
2.39167,10
2.40000,11
2.40833,11
2.41667,12
2.42500,13
2.43333,14
2.44167,13
2.45000,13
2.45833,13
2.46667,13
2.47500,14
2.48333,13
2.49167,13
2.50000,13
2.50833,13
2.51667,12
2.52500,11
2.53333,12
2.54167,13
2.55000,13
2.55833,12
2.56667,12
2.57500,12
2.58333,13
2.59167,13
2.60000,13
2.60833,14
2.61667,15
2.62500,15
2.63333,14
2.64167,14
2.65000,14
2.65833,14
2.66667,15
2.67500,15
2.68333,14
2.69167,14
2.70000,13
2.70833,13
2.71667,13
2.72500,13
2.73333,12
2.74167,12
2.75000,12
2.75833,13
2.76667,14
2.77500,15
2.78333,15
2.79167,15
2.80000,15
2.80833,16
2.81667,16
2.82500,15
2.83333,16
2.84167,15
2.85000,15
2.85833,16
2.86667,16
2.87500,17
2.88333,18
2.89167,17
2.90000,16
2.90833,17
2.91667,17
2.92500,16
2.93333,15
2.94167,15
2.95000,15
2.95833,16
2.96667,16
2.97500,16
2.98333,15
2.99167,15
3.00000,15
3.00833,16
3.01667,17
3.02500,17
3.03333,18
3.04167,18
3.05000,18
3.05833,18
3.06667,18
3.07500,18
3.08333,18
3.09167,19
3.10000,19
3.10833,18
3.11667,18
3.12500,18
3.13333,18
3.14167,17
3.15000,17
3.15833,18
3.16667,18
3.17500,17
3.18333,17
3.19167,16
3.20000,17
3.20833,18
3.21667,18
3.22500,19
3.23333,19
3.24167,19
3.25000,19
3.25833,19
3.26667,18
3.27500,18
3.28333,18
3.29167,17
3.30000,17
3.30833,18
3.31667,19
3.32500,20
3.33333,19
3.34167,19
3.35000,19
3.35833,19
3.36667,19
3.37500,20
3.38333,20
3.39167,20
3.40000,21
3.40833,21
3.41667,22
3.42500,22
3.43333,22
3.44167,22
3.45000,21
3.45833,21
3.46667,21
3.47500,22
3.48333,23
3.49167,23
3.50000,22
3.50833,22
3.51667,21
3.52500,21
3.53333,22
3.54167,22
3.55000,21
3.55833,21
3.56667,21
3.57500,21
3.58333,22
3.59167,22
3.60000,22
3.60833,22
3.61667,23
3.62500,23
3.63333,24
3.64167,24
3.65000,24
3.65833,24
3.66667,23
3.67500,22
3.68333,22
3.69167,22
3.70000,23
3.70833,24
3.71667,23
3.72500,22
3.73333,21
3.74167,22
3.75000,23
3.75833,23
3.76667,24
3.77500,25
3.78333,25
3.79167,25
3.80000,24
3.80833,24
3.81667,24
3.82500,23
3.83333,22
3.84167,22
3.85000,23
3.85833,24
3.86667,23
3.87500,23
3.88333,24
3.89167,24
3.90000,24
3.90833,24
3.91667,24
3.92500,24
3.93333,24
3.94167,24
3.95000,24
3.95833,24
3.96667,23
3.97500,23
3.98333,23
3.99167,23
4.00000,24
4.00833,24
4.01667,24
4.02500,24
4.03333,23
4.04167,22
4.05000,22
4.05833,23
4.06667,24
4.07500,25
4.08333,25
4.09167,25
4.10000,25
4.10833,25
4.11667,25
4.12500,25
4.13333,25
4.14167,25
4.15000,25
4.15833,25
4.16667,24
4.17500,24
4.18333,25
4.19167,24
4.20000,23
4.20833,23
4.21667,24
4.22500,25
