[Header]
Application Name,LabSolutions
Version,5.97 SP1
Data File Name,C:\Users\cremerlab\Desktop\Richa\Aug 2nd 2023 lac suc cal in water\lac suc cal water 2.5mM_822023_001_004.lcd
Output Date,8/2/2023
Output Time,3:06:31 PM

[File Information]
Type,Data File
Generated,8/2/2023 2:36:09 PM
Generated by,System Administrator
Modified,8/2/2023 3:06:31 PM
Modified by,System Administrator

[Sample Information]
Operator Name,System Administrator
Acquired,8/2/2023 2:36:30 PM
Sample Type,1:Standard
Level,1
Sample Name,230802_lactate_5mM001
Sample ID,001
ISTD Amount1,1
ISTD Amount2,1
ISTD Amount3,1
ISTD Amount4,1
ISTD Amount5,1
ISTD Amount6,1
ISTD Amount7,1
ISTD Amount8,1
ISTD Amount9,1
ISTD Amount10,1
ISTD Amount11,1
ISTD Amount12,1
ISTD Amount13,1
ISTD Amount14,1
ISTD Amount15,1
ISTD Amount16,1
ISTD Amount17,1
ISTD Amount18,1
ISTD Amount19,1
ISTD Amount20,1
ISTD Amount21,1
ISTD Amount22,1
ISTD Amount23,1
ISTD Amount24,1
ISTD Amount25,1
ISTD Amount26,1
ISTD Amount27,1
ISTD Amount28,1
ISTD Amount29,1
ISTD Amount30,1
ISTD Amount31,1
ISTD Amount32,1
Sample Amount,1
Dilution Factor,1
Vial#,3
Injection Volume,20

[Original Files]
Data File,C:\Users\cremerlab\Desktop\Richa\Aug 2nd 2023 lac suc cal in water\lac suc cal water 2.5mM_822023_001_004.lcd
Method File,C:\Users\cremerlab\Desktop\Richa\organic_acids_excretion.lcm
Batch File,C:\Users\cremerlab\Desktop\Richa\Aug 2nd 2023 lac suc cal in water\lac suc cal water 2.5mM.lcb
Report Format File,c:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name,HPLC-PC-Instrument1
Instrument #,1
Line #,1
# of Detectors,2
Detector ID,Detector A,Detector B
Detector Name,Detector A,Detector B
# of Channels,1,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),500
# of Points,3601
Start Time(min),0.000
End Time(min),30.000
Intensity Units,mV
Intensity Multiplier,0.001
Wavelength(nm),254nm
R.Time (min),Intensity
0.00000,0
0.00833,0
0.01667,0
0.02500,0
0.03333,1
0.04167,1
0.05000,1
0.05833,-0
0.06667,-1
0.07500,-1
0.08333,-2
0.09167,-2
0.10000,-1
0.10833,-1
0.11667,-1
0.12500,-1
0.13333,0
0.14167,1
0.15000,1
0.15833,1
0.16667,0
0.17500,-0
0.18333,-1
0.19167,-2
0.20000,-2
0.20833,-1
0.21667,-1
0.22500,0
0.23333,0
0.24167,-0
0.25000,-1
0.25833,-2
0.26667,-3
0.27500,-3
0.28333,-3
0.29167,-4
0.30000,-4
0.30833,-4
0.31667,-4
0.32500,-4
0.33333,-4
0.34167,-4
0.35000,-4
0.35833,-4
0.36667,-3
0.37500,-3
0.38333,-4
0.39167,-4
0.40000,-3
0.40833,-3
0.41667,-3
0.42500,-3
0.43333,-2
0.44167,-2
0.45000,-3
0.45833,-3
0.46667,-3
0.47500,-3
0.48333,-3
0.49167,-3
0.50000,-2
0.50833,-2
0.51667,-2
0.52500,-2
0.53333,-2
0.54167,-3
0.55000,-4
0.55833,-5
0.56667,-5
0.57500,-5
0.58333,-4
0.59167,-3
0.60000,-3
0.60833,-2
0.61667,-2
0.62500,-3
0.63333,-3
0.64167,-4
